PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] OSTEO_ASC_WT_SN_WO_1.raw.PG.Log2Quantity	[2] OSTEO_ASC_WT_SN_WO_2.raw.PG.Log2Quantity	[3] OSTEO_ASC_WT_SN_WO_3.raw.PG.Log2Quantity	[4] OSTEO_ASC_WT_SN_Light_1.raw.PG.Log2Quantity	[5] OSTEO_ASC_WT_SN_Light_2.raw.PG.Log2Quantity	[6] OSTEO_ASC_WT_SN_Light_3.raw.PG.Log2Quantity	[7] OSTEO_ASC_TLR10_LOV_SN_WO_1.raw.PG.Log2Quantity	[8] OSTEO_ASC_TLR10_LOV_SN_WO_2.raw.PG.Log2Quantity	[9] OSTEO_ASC_TLR10_LOV_SN_WO_3.raw.PG.Log2Quantity	[10] OSTEO_ASC_TLR10_LOV_SN_Light_1.raw.PG.Log2Quantity	[11] OSTEO_ASC_TLR10_LOV_SN_Light_2.raw.PG.Log2Quantity	[12] OSTEO_ASC_TLR10_LOV_SN_Light_3.raw.PG.Log2Quantity	[1] OSTEO_ASC_WT_SN_WO_1.raw.PG.MS2Quantity	[2] OSTEO_ASC_WT_SN_WO_2.raw.PG.MS2Quantity	[3] OSTEO_ASC_WT_SN_WO_3.raw.PG.MS2Quantity	[4] OSTEO_ASC_WT_SN_Light_1.raw.PG.MS2Quantity	[5] OSTEO_ASC_WT_SN_Light_2.raw.PG.MS2Quantity	[6] OSTEO_ASC_WT_SN_Light_3.raw.PG.MS2Quantity	[7] OSTEO_ASC_TLR10_LOV_SN_WO_1.raw.PG.MS2Quantity	[8] OSTEO_ASC_TLR10_LOV_SN_WO_2.raw.PG.MS2Quantity	[9] OSTEO_ASC_TLR10_LOV_SN_WO_3.raw.PG.MS2Quantity	[10] OSTEO_ASC_TLR10_LOV_SN_Light_1.raw.PG.MS2Quantity	[11] OSTEO_ASC_TLR10_LOV_SN_Light_2.raw.PG.MS2Quantity	[12] OSTEO_ASC_TLR10_LOV_SN_Light_3.raw.PG.MS2Quantity
P22304	IDS	Homo sapiens	Iduronate 2-sulfatase	IDS_HUMAN	4	4	5	False	11,991862954452673	12,990986669265173	12,653618119437114	12,822707356113115	12,691299768135222	12,838594964234355	12,131918017143176	12,229976004212919	12,41695082683417	11,072031335183295	11,78248217962298	12,69899190342454	4072,962890625	8140,9794921875	6443,4521484375	7244,685546875	6613,96533203125	7324,908203125	4488,18994140625	4803,85205078125	5468,5810546875	2152,848876953125	3522,73974609375	6649,32373046875
P22307;P22307-2;P22307-4;P22307-6;P22307-7;P22307-8	SCP2	Homo sapiens	Sterol carrier protein 2;Isoform SCP2 of Sterol carrier protein 2;Isoform 4 of Sterol carrier protein 2;Isoform 6 of Sterol carrier protein 2;Isoform 7 of Sterol carrier protein 2;Isoform 8 of Sterol carrier protein 2	SCP2_HUMAN	5	6	6	False	13,185287872075095	13,266048604500348	13,591967860636347	13,132016424164771	13,67926993314387	13,534908394070154	13,696075135256056	13,09562704241182	14,05190524650565	13,74574222279758	13,66820677884241	14,21028310595473	9314,6630859375	9850,9599609375	12347,8125	8976,9921875	13118,0888671875	11868,98046875	13271,7880859375	8753,3955078125	16984,1953125	13736,646484375	13017,87890625	18954,8984375
P22314;P22314-2	UBA1	Homo sapiens	Ubiquitin-like modifier-activating enzyme 1;Isoform 2 of Ubiquitin-like modifier-activating enzyme 1	UBA1_HUMAN	28	28	31	False	16,229098531867834	15,967673766282646	15,988417376594438	16,147140163376022	16,377546954397378	16,461743963089752	16,119786375882374	16,145637873379968	15,716694305669407	16,22522553337039	16,28101028281758	16,00894660092787	76814,8984375	64083,875	65011,953125	72572,7421875	85139,8515625	90256,546875	71209,7109375	72497,2109375	53851,328125	76608,9609375	79629,21875	65943,671875
P22352	GPX3	Homo sapiens	Glutathione peroxidase 3	GPX3_HUMAN	7	9	9	False	17,50287476898383	17,48701983342771	17,363784129010437	17,956862394806212	17,14435281793334	17,533802490616036	18,123771258163544	17,48880047142418	17,27037190030699	17,71542088904313	17,313508620115027	17,75409876525225	185733,53125	183703,53125	168663,015625	254421,734375	144865,328125	189758,171875	285626,6875	183930,40625	158088,390625	215215,265625	162886,625	221063,109375
P22392-2	NME2	Homo sapiens	Isoform 3 of Nucleoside diphosphate kinase B	NDKB_HUMAN	12	13	13	False	17,88595353465623	17,716211580316234	17,91909991147093	17,50877089911984	18,212171142025372	18,014325480072486	17,62064773005226	17,4830214638181	18,15495234823973	17,468714643009594	17,648323895733533	17,93376610306959	242219,171875	215333,25	247848,65625	186494,15625	303675,53125	264759,96875	201531,765625	183195,109375	291867,15625	181387,390625	205435,203125	250381,09375
P22413	ENPP1	Homo sapiens	Ectonucleotide pyrophosphatase/phosphodiesterase family member 1	ENPP1_HUMAN	1	1	1	False	NaN	11,32109339364505	11,256899860005799	NaN	NaN	11,352578125105717	NaN	11,119740790595154	11,353524847480736	11,65839281258735	11,410711546761673	12,46410883607713	NaN	2558,519287109375	2447,172119140625	NaN	NaN	2614,968994140625	NaN	2225,233154296875	2616,685546875	3232,40625	2722,490966796875	5650,28857421875
P22626	HNRNPA2B1	Homo sapiens	Heterogeneous nuclear ribonucleoproteins A2/B1	ROA2_HUMAN	23	24	25	False	18,985521116716235	18,49583465942404	18,905403257018094	18,637096346271985	18,557793330143372	18,90658328721143	18,643165782552288	18,4347457993319	18,77454921076368	18,456690928157524	18,056860605496453	18,475791185062835	519052,5625	369658,78125	491013,53125	407685,28125	385880,15625	491415,3125	409404,03125	354332,875	448438,0625	359763,90625	272682,125	364558,59375
P22692	IGFBP4	Homo sapiens	Insulin-like growth factor-binding protein 4	IBP4_HUMAN	15	16	21	False	20,05934314040969	19,88666893349058	20,487609330593145	19,948432736687792	20,14165548986972	20,454605037792575	20,082137181483063	20,091889714695935	20,411425516416394	19,850727659898872	20,070899714866474	20,232298977030077	1092607	969357,25	1470228,875	1011757,9375	1156757,875	1436976,5	1110006,875	1117535,875	1394605,375	945506,375	1101394,375	1231767,875
P22695	UQCRC2	Homo sapiens	Cytochrome b-c1 complex subunit 2, mitochondrial	QCR2_HUMAN	1	1	1	False	NaN	10,493450534290607	9,174030533296621	10,035699210998402	9,512195756263184	NaN	NaN	10,931459281035481	NaN	NaN	10,1346729161457	11,36618412120312	NaN	1441,5953369140625	577,6414794921875	1049,65478515625	730,2242431640625	NaN	NaN	1952,97705078125	NaN	NaN	1124,192138671875	2639,747314453125
P23142	FBLN1	Homo sapiens	Fibulin-1	FBLN1_HUMAN	31	35	47	False	21,31569935270631	22,237455647899242	21,7075956818178	21,964505157475237	21,49151991599957	21,45879332801545	21,543721223868236	22,103913504443664	21,35352161694326	21,621062983742906	21,911140510504058	21,599212316231583	2610146,5	4944714	3424817,5	4092370	2948439	2882308,5	3057076,5	4507554,5	2679480	3225436,5	3943760,5	3176953
P23142-4	FBLN1	Homo sapiens	Isoform C of Fibulin-1	FBLN1_HUMAN	9	12	18	False	15,253027423481562	15,935704432513122	15,571086927470391	15,952590097236117	15,602631137434535	15,403758152998003	15,640309596801755	16,336568258364267	15,54090820055419	15,79782328096148	15,942348945060584	15,222013616674825	39049,796875	62679,4296875	48681,53125	63417,35546875	49757,6640625	43350,4140625	51074,2890625	82755,5390625	47673,7734375	56966,38671875	62968,7734375	38219,296875
P23193;P23193-2	TCEA1	Homo sapiens	Transcription elongation factor A protein 1;Isoform 2 of Transcription elongation factor A protein 1	TCEA1_HUMAN	4	4	4	True	12,990894338540876	12,157854666501096	12,29116985601642	12,3798025822807	10,958072536021039	12,23487501289963	10,868315324648808	11,695238169780271	11,023213233070818	10,90375214703537	10,573315151450178	11,541968274926067	8140,45849609375	4569,60791015625	5011,9970703125	5329,56689453125	1989,3377685546875	4820,1923828125	1869,3426513671875	3316,022705078125	2081,21923828125	1915,8277587890625	1523,6492919921875	2981,801025390625
P23246	SFPQ	Homo sapiens	Splicing factor, proline- and glutamine-rich	SFPQ_HUMAN	24	26	31	True	16,603226306515598	15,9607117681017	16,38254698453515	16,293044570934853	16,10000907557533	16,312675401643332	16,13096216247644	15,95625499328389	15,517055875126038	15,989458947994205	15,351628489763682	15,177070164766501	99556,390625	63775,37109375	85435,4375	80296,2265625	70240,1875	81396,2890625	71763,4765625	63578,66015625	46892,0546875	65058,90625	41811,97265625	37047,02734375
P23258;Q9NRH3	TUBG1;TUBG2	Homo sapiens	Tubulin gamma-1 chain;Tubulin gamma-2 chain	TBG1_HUMAN;TBG2_HUMAN	2	2	2	True	13,8046229231203	12,274223293061727	12,687269842537331	12,427820750254122	12,49804096645832	11,782779103955274	7,959137300655001	11,303922994763486	9,946680186157204	11,486434637379263	10,842130380694293	9,978787690714784	14308,8779296875	4953,46826171875	6595,51611328125	5509,939453125	5784,75830078125	3523,46484375	248,85081481933594	2528,249267578125	986,8453369140625	2869,20361328125	1835,7200927734375	1009,0540161132812
P23284	PPIB	Homo sapiens	Peptidyl-prolyl cis-trans isomerase B	PPIB_HUMAN	12	14	19	False	17,651742605052004	17,781883146255367	17,83638519539652	17,650712463864593	18,168945667435036	17,911986031830047	18,04497853352287	17,789242785022207	18,401172489377032	18,17566573455173	17,864879270454228	18,26989256960896	205922,59375	225361,75	234038,3125	205775,609375	294711,875	246629,53125	270445,53125	226514,328125	346182,3125	296087,84375	238706,65625	316071,75
P23381	WARS1	Homo sapiens	Tryptophan--tRNA ligase, cytoplasmic	SYWC_HUMAN	11	11	11	False	13,977745544613569	13,788662581623823	13,932140484533187	13,507430036268694	14,004207948204376	13,985398553913893	13,50893044267098	13,476233848465231	14,022156126543939	13,345832666963553	13,511667249838201	13,469858399182664	16133,2060546875	14151,453125	15631,1953125	11645,056640625	16431,857421875	16219,0146484375	11657,173828125	11395,9521484375	16637,55859375	10411,083984375	11679,30859375	11345,703125
P23396	RPS3	Homo sapiens	40S ribosomal protein S3	RS3_HUMAN	10	11	12	False	15,522232620798162	15,614849557459438	15,199113805553893	14,841478353467386	15,655479079242525	14,81627666620237	14,682350523504459	15,256660197340338	14,626948995344977	14,86782092158043	15,185996777547802	14,56354810058811	47060,6171875	50180,859375	37617,43359375	29358,25	51614,15234375	28849,859375	26292,259765625	39148,25	25301,740234375	29899,234375	37276,96484375	24213,904296875
P23434	GCSH	Homo sapiens	Glycine cleavage system H protein, mitochondrial	GCSH_HUMAN	1	1	1	True	13,22736255155952	13,43396053392594	13,481484985212376	13,49957671007492	12,76133057054705	13,322276558444342	13,141795168212278	13,221982651336027	12,082546859161186	12,75965467099787	12,127504150789704	11,775487611199782	9590,3154296875	11066,876953125	11437,5068359375	11581,8388671875	6942,93798828125	10242,4736328125	9038,0458984375	9554,619140625	4337,19580078125	6934,87744140625	4474,4794921875	3505,701904296875
P23470;P23470-2	PTPRG	Homo sapiens	Receptor-type tyrosine-protein phosphatase gamma;Isoform 2 of Receptor-type tyrosine-protein phosphatase gamma	PTPRG_HUMAN	7	7	7	True	13,76546052888184	13,835479907180288	13,51705924018622	14,394454190004835	14,126284929239493	14,052232705906151	14,398164368644888	14,310062020054763	14,375205718626274	14,277019449283614	14,529100458638688	14,893901403143277	13925,68359375	14618,21875	11723,041015625	21535,873046875	17882,798828125	16988,05078125	21591,328125	20312,244140625	21250,44921875	19852,3125	23642,58984375	30444,65625
P23526	AHCY	Homo sapiens	Adenosylhomocysteinase	SAHH_HUMAN	17	18	19	False	15,024235911573433	15,54689540165329	15,177799843382834	14,67801140894683	15,559296444023468	15,019923908090824	15,20841001127822	15,12796127041977	15,892063320633833	15,02462077197751	15,555401142186742	15,788823656504398	33323,12109375	47872,03125	37065,76953125	26213,30078125	48285,30078125	33223,671875	37860,609375	35807,1796875	60811,78515625	33332,01171875	48155,10546875	56612,1328125
P23528	CFL1	Homo sapiens	Cofilin-1	COF1_HUMAN	20	22	30	True	17,963313368567952	17,741434171095232	18,03975343008652	18,333645099361178	18,220762235303212	18,70864210170939	18,20760421354598	18,176201308204657	18,385535151239765	18,62704020154443	18,434843386741058	18,591343486010537	255561,921875	219131,015625	269467,8125	330352,125	305489,28125	428412,8125	302715,75	296197,78125	342450,3125	404853,4375	354356,84375	394959,03125
P23560;P23560-2;P23560-3;P23560-4;P23560-5	BDNF	Homo sapiens	Brain-derived neurotrophic factor;Isoform 2 of Brain-derived neurotrophic factor;Isoform 3 of Brain-derived neurotrophic factor;Isoform 4 of Brain-derived neurotrophic factor;Isoform 5 of Brain-derived neurotrophic factor	BDNF_HUMAN	1	1	1	False	11,49627853178763	NaN	11,199217022046403	10,897964980799268	11,549786547708978	10,996634504670741	NaN	NaN	12,398770173456336	11,179883432347447	NaN	11,071857247166951	2888,847900390625	NaN	2351,2578125	1908,1580810546875	2998,00390625	2043,22802734375	NaN	NaN	5400,09912109375	2319,958740234375	NaN	2152,589111328125
P23588;P23588-2	EIF4B	Homo sapiens	Eukaryotic translation initiation factor 4B;Isoform 2 of Eukaryotic translation initiation factor 4B	IF4B_HUMAN	8	8	8	True	13,02698618532054	11,663345931157387	12,52593127631888	12,630314679561847	11,430323526006902	11,7832117842409	11,862247346470346	11,825201429919804	11,136433269700879	12,126154929463995	11,535813338170987	11,06452996974533	8346,6767578125	3243,52294921875	5897,677734375	6340,208984375	2759,753173828125	3524,521728515625	3722,993408203125	3628,6103515625	2251,12939453125	4470,296875	2969,10693359375	2141,68408203125
P23634;P23634-6;P23634-7;P23634-8	ATP2B4	Homo sapiens	Plasma membrane calcium-transporting ATPase 4;Isoform XB of Plasma membrane calcium-transporting ATPase 4;Isoform ZB of Plasma membrane calcium-transporting ATPase 4;Isoform ZD of Plasma membrane calcium-transporting ATPase 4	AT2B4_HUMAN	9	9	9	True	12,643342296651204	13,148778343045473	12,506490520731255	12,94356881270158	13,056684677078046	12,107457989603875	13,214648474568213	13,141247601597298	13,317357957829216	13,526755561228327	13,815494508755998	13,370434525464406	6397,720703125	9081,8994140625	5818,73779296875	7877,7548828125	8520,27734375	4412,73681640625	9506,169921875	9034,6162109375	10207,61328125	11802,0966796875	14417,111328125	10590,1435546875
P23919	DTYMK	Homo sapiens	Thymidylate kinase	KTHY_HUMAN	7	7	7	False	13,779358975373352	13,510658546193389	13,703380215745463	13,31769703963911	13,9177654054896	13,959940221439206	13,446726546281822	13,296007090894845	13,58365644674711	13,257955197430084	13,09189778317856	13,455222353134348	14060,4873046875	11671,1455078125	13339,16015625	10210,0126953125	15476,21875	15935,318359375	11165,2392578125	10057,66015625	12276,880859375	9795,8515625	8730,7978515625	11231,18359375
P24043	LAMA2	Homo sapiens	Laminin subunit alpha-2	LAMA2_HUMAN	108	109	120	False	17,086806487106134	17,8628377612476	17,45956569633534	17,542636226213798	17,03785758500427	16,93244456022407	16,984292411912968	17,60753903443497	17,58411563895327	16,86971733161014	17,344441936550318	17,47355390537888	139200,65625	238369,109375	180240,75	190923,640625	134556,96875	125075,921875	129652,671875	199708,890625	196492,625	119754,25	166416,84375	181996,84375
P24386	CHM	Homo sapiens	Rab proteins geranylgeranyltransferase component A 1	RAE1_HUMAN	2	2	2	False	10,868983305268294	11,69956885271274	10,853007090069804	10,36917278227306	10,212489409044743	11,411913451077076	10,614884146776662	10,550173373928045	NaN	10,101784004132075	9,59038808416689	NaN	1870,2083740234375	3325,99169921875	1849,6121826171875	1322,6107177734375	1186,4942626953125	2724,760009765625	1568,189453125	1499,4039306640625	NaN	1098,85400390625	770,8936767578125	NaN
P24534	EEF1B2	Homo sapiens	Elongation factor 1-beta	EF1B_HUMAN	8	8	8	False	17,001778407917616	14,98221226555265	14,184796968699194	16,62215506820883	13,860579221535193	14,526895462598727	14,64504059513404	14,958494748335026	13,034943839127655	15,051299399980532	14,063137805736373	13,329631028701016	131233,671875	32366,466796875	18622,98828125	100871,21875	14874,7646484375	23606,482421875	25621,025390625	31838,720703125	8392,8427734375	33954,12890625	17116,947265625	10294,8203125
P24539	ATP5PB	Homo sapiens	ATP synthase F(0) complex subunit B1, mitochondrial	AT5F1_HUMAN	1	1	1	False	10,97983719432189	12,200125128665444	10,629555508648403	10,681917381096277	11,566877083851939	NaN	11,59454409849581	10,752015107703501	10,987792766391575	11,208729555465053	11,533543971966466	11,291188268073075	2019,57666015625	4705,4765625	1584,2183837890625	1642,77294921875	3033,730224609375	NaN	3092,470458984375	1724,56298828125	2030,744140625	2366,812255859375	2964,440185546875	2506,030517578125
P24592	IGFBP6	Homo sapiens	Insulin-like growth factor-binding protein 6	IBP6_HUMAN	5	5	7	True	16,47863200750893	16,905885958937805	17,12048516997984	17,20359579075703	17,485525320729106	17,189105765654652	17,563819681805292	17,38720866022531	17,84012413187473	17,587997780345514	17,990078075247585	17,957644178492703	91319,2890625	122794,4609375	142488,421875	150937,921875	183513,328125	149429,53125	193747,703125	171423,890625	234645,640625	197022,078125	260347,328125	254559,640625
P24593	IGFBP5	Homo sapiens	Insulin-like growth factor-binding protein 5	IBP5_HUMAN	3	3	3	False	13,393243538674863	13,049429811526501	12,275499788869068	13,72894196831368	12,533021090468457	12,580711367756502	14,40118629396579	13,10012620988884	12,909281053283625	13,958263033688015	13,24465229023523	13,114910727657742	10758,904296875	8477,5390625	4957,85302734375	13577,6103515625	5926,73193359375	6125,92236328125	21636,6015625	8780,736328125	7692,73583984375	15916,8037109375	9705,9404296875	8871,1826171875
P24666	ACP1	Homo sapiens	Low molecular weight phosphotyrosine protein phosphatase	PPAC_HUMAN	4	4	4	False	12,613386163996587	12,674223200272648	12,828445757960864	12,77518948370912	12,69317862529625	12,69181730470428	12,683262794774853	12,594580772588895	12,724733974119584	12,890978562131831	12,66435125081726	13,201749279343947	6266,248046875	6536,14013671875	7273,55908203125	7009,955078125	6622,58447265625	6616,33837890625	6577,22265625	6185,09814453125	6769,03271484375	7595,759765625	6491,56787109375	9421,5537109375
P24752	ACAT1	Homo sapiens	Acetyl-CoA acetyltransferase, mitochondrial	THIL_HUMAN	5	5	5	False	12,434087325313698	12,877074864558875	12,267436229715189	12,491866793727334	12,165089468418698	11,978871462700194	12,279079460645985	12,445682495302522	12,538247318460453	12,449427900456756	12,514209951346366	12,33738738684789	5533,9248046875	7522,90869140625	4930,2197265625	5760,0546875	4592,5810546875	4036,450439453125	4970,169921875	5578,5810546875	5948,24072265625	5593,08251953125	5849,95556640625	5175,15869140625
P24821-4	TNC	Homo sapiens	Isoform 4 of Tenascin	TENA_HUMAN	81	86	108	True	19,528706628594165	20,07034176161983	19,7375153523379	20,262626663346126	18,72861600536417	19,35871075255343	19,308752024520153	20,13712952245434	18,783744035847636	19,199752161297617	18,863154529551295	18,5477236819039	756356,375	1100968,5	874146,375	1257935,625	434385,375	672283,75	649401,875	1153134,625	451305,25	602145,3125	476842,90625	383196,1875
P24821-5	TNC	Homo sapiens	Isoform 5 of Tenascin	TENA_HUMAN	1	1	1	False	13,858152730339091	13,465501763183246	13,756320743127764	14,356501941139102	12,802925817540666	14,110359047583042	14,550714028507754	13,903494553454811	11,955399287814311	13,998078104181582	11,662639802136704	13,128473311652469	14849,767578125	11311,4931640625	13837,740234375	20976,7265625	7146,02783203125	17686,4765625	23999,455078125	15323,8857421875	3971,31005859375	16362,1884765625	3241,935791015625	8954,97265625
P24821-6	TNC	Homo sapiens	Isoform 6 of Tenascin	TENA_HUMAN	1	1	1	False	14,288798077964543	13,865213340533934	14,442471640629954	15,145022241033145	12,753362854095576	14,02076686199116	14,200761690415703	14,162515184565	13,102745767376945	14,164251273329516	13,25769772889027	13,102130139718646	20015,056640625	14922,62109375	22264,716796875	36233,140625	6904,69921875	16621,544921875	18830,212890625	18337,57421875	8796,6943359375	18359,654296875	9794,103515625	8792,94140625
P24844	MYL9	Homo sapiens	Myosin regulatory light polypeptide 9	MYL9_HUMAN	10	11	13	False	16,848530489144498	15,422283603765415	14,5961905525083	16,367373022783106	14,414603564793415	14,834549361938908	15,393541027110375	15,515840214407739	13,653284853365491	15,293956256481845	14,77556989439035	14,04406570977429	118008,4375	43910,66015625	24768,013671875	84541,5546875	21838,763671875	29217,5859375	43044,4921875	46852,55859375	12883,927734375	40173,4921875	28047,21484375	16892,154296875
P25205;P25205-2	MCM3	Homo sapiens	DNA replication licensing factor MCM3;Isoform 2 of DNA replication licensing factor MCM3	MCM3_HUMAN	1	1	1	False	11,613504760425853	10,6694556070282	10,23108843261365	10,570605967175364	8,486065576726006	8,133581558565902	8,642061060463229	10,511522606511214	9,34071697652753	9,725896155633562	8,649585222689122	NaN	3133,381591796875	1628,64404296875	1201,889404296875	1520,790771484375	358,5587158203125	280,83551025390625	399,5025939941406	1459,7672119140625	648,3895263671875	846,8109741210938	401,5915832519531	NaN
P25325;P25325-2	MPST	Homo sapiens	3-mercaptopyruvate sulfurtransferase;Isoform 2 of 3-mercaptopyruvate sulfurtransferase	THTM_HUMAN	2	2	2	True	12,488679379214137	11,819937082785666	12,020824160229065	11,450907667147119	11,553379226176904	11,324042893831262	2,120635455096718	10,098220874918876	10,67242750018354	8,065959566187825	10,775302431739641	9,74352750585698	5747,3427734375	3615,393798828125	4155,55126953125	2799,4111328125	3005,47900390625	2563,75537109375	4,3488545417785645	1096,1434326171875	1632,00244140625	267,9759216308594	1752,6259765625	857,2234497070312
P25391	LAMA1	Homo sapiens	Laminin subunit alpha-1	LAMA1_HUMAN	84	85	88	True	14,550316307752658	15,989867139361051	16,003656014352586	15,430218612366223	16,07385080257761	15,842498053586713	15,443162604874637	16,228012907948322	16,963739605481173	15,749917800651431	16,68548422269865	16,998919458413294	23992,83984375	65077,31640625	65702,2890625	44152,83984375	68978,1015625	58758,015625	44550,765625	76757,1171875	127818,71875	55105,84765625	105397,7265625	130973,8671875
P25398	RPS12	Homo sapiens	40S ribosomal protein S12	RS12_HUMAN	5	6	7	True	16,680101827938927	15,955805879913788	16,164088579743627	16,049989430759293	16,08250056913938	16,419553267262994	16,0770381636507	15,77364611386197	14,939374305728077	16,055571233998677	15,36548638247526	15,794619529013291	105005,2421875	63558,87109375	73430,3359375	67846,625	69392,90625	87655,2734375	69130,6640625	56019,6796875	31419,537109375	68109,6328125	42215,53515625	56840,0234375
P25445;P25445-6	FAS	Homo sapiens	Tumor necrosis factor receptor superfamily member 6;Isoform 6 of Tumor necrosis factor receptor superfamily member 6	TNR6_HUMAN	3	3	3	False	12,552363158551934	12,140563943060398	12,012130902507113	12,726437188905594	11,66080133378067	11,853619951996583	12,438603295726253	12,381008184581844	12,07326374862386	12,414012763769806	12,141037531571964	12,283130189198625	6006,72607421875	4515,16796875	4130,58642578125	6777,02880859375	3237,80712890625	3700,796142578125	5551,2744140625	5334,0224609375	4309,37744140625	5457,45556640625	4516,650390625	4984,14453125
P25685	DNAJB1	Homo sapiens	DnaJ homolog subfamily B member 1	DNJB1_HUMAN	2	2	2	False	12,798719580074044	12,205068793690021	12,544685859387013	12,598655807195371	12,629533053067414	12,862706400198407	12,507995169372073	12,235072001210726	12,316266199714924	12,372794136148153	12,340654097029795	11,986717793449179	7125,2236328125	4721,62841796875	5974,84619140625	6202,59326171875	6336,77490234375	7448,3564453125	5824,8095703125	4820,8505859375	5099,94580078125	5303,7392578125	5186,89013671875	4058,463134765625
P25705	ATP5F1A	Homo sapiens	ATP synthase subunit alpha, mitochondrial	ATPA_HUMAN	13	14	14	False	14,473338496940443	14,731554688708652	14,509510452354053	14,805973879362247	14,57475149823011	14,091548860774548	14,616736383380205	14,894779192431118	14,514050388448918	14,9365749512631	15,11698336939197	14,82069268813275	22746,208984375	27204,443359375	23323,72265625	28644,56640625	24402,671875	17457,373046875	25123,265625	30463,185546875	23397,234375	31358,630859375	35535,74609375	28938,302734375
P25774	CTSS	Homo sapiens	Cathepsin S	CATS_HUMAN	5	5	5	False	13,67268657008313	13,551373366918336	13,321925893507752	14,073738378666075	12,890138637589768	13,300780971098195	13,009533418900153	13,640498927496976	12,886178175904353	12,907313473361237	13,189800886334078	13,298306219921802	13058,3642578125	12005,212890625	10239,984375	17243,181640625	7591,3388671875	10090,99609375	8246,3125	12770,248046875	7570,52783203125	7682,25146484375	9343,8466796875	10073,701171875
P25786;P25786-2	PSMA1	Homo sapiens	Proteasome subunit alpha type-1;Isoform Long of Proteasome subunit alpha type-1	PSA1_HUMAN	10	10	11	False	15,950395173045324	16,421280015058635	16,245764487203562	15,580832335792703	16,42820041219479	16,163959639719373	15,707186803401708	15,60507094776992	16,105791842809484	15,588319934569416	15,762075410071574	15,727984625379486	63320,9453125	87760,25	77707,40625	49011,48828125	88182,234375	73423,7734375	53497,609375	49841,8828125	70522,296875	49266,51953125	55572,1875	54274,4140625
P25787	PSMA2	Homo sapiens	Proteasome subunit alpha type-2	PSA2_HUMAN	10	10	10	False	15,573329252689692	15,374624955788578	15,62324699653447	14,840856854158178	15,693255315660718	15,516737000064513	14,893973500627231	15,12232247777636	15,321304970383219	15,028062867847465	15,195999459042039	15,430516358310483	48757,25390625	42483,79296875	50473,796875	29345,60546875	52983,4921875	46881,69140625	30446,177734375	35667,5	40942,3125	33411,6328125	37536,31640625	44161,953125
P25788;P25788-2	PSMA3	Homo sapiens	Proteasome subunit alpha type-3;Isoform 2 of Proteasome subunit alpha type-3	PSA3_HUMAN	8	9	11	False	16,000481642997986	16,110295319208948	16,36344742092134	15,867576248592838	16,24727462821366	16,237715295483852	15,613921737761562	15,93126322667594	16,13437116720716	15,774099342058182	15,938211200866977	16,07338568984116	65557,8828125	70742,78125	84311,828125	59788,328125	77788,7890625	77275,0625	50148,59765625	62486,7734375	71933,25	56037,28125	62788,43359375	68955,8671875
P25789	PSMA4	Homo sapiens	Proteasome subunit alpha type-4	PSA4_HUMAN	6	6	8	False	15,546873740887746	15,32477359475095	15,651885126457826	14,932077750808363	15,70506112874984	15,65680049438318	14,407653261872706	15,152130079845595	15,570371797030962	14,564775045858298	15,04369718157766	15,15817235085324	47871,3125	41040,8671875	51485,734375	31261,03125	53418,84375	51661,44921875	21733,806640625	36412,09375	48657,40625	24234,505859375	33775,6796875	36564,9140625
P25940	COL5A3	Homo sapiens	Collagen alpha-3(V) chain	CO5A3_HUMAN	67	68	73	True	17,89907945346982	18,359505612281048	18,100511883619212	17,521869731464918	17,291282714013	16,44112570827153	18,62614426006441	16,895040011363477	17,46755219366514	16,783335197772583	15,95676333509226	15,996140452824445	244432,984375	336327,125	281058,6875	188195,125	160396,453125	88975,8203125	404602,09375	121874,7734375	181241,296875	112794,34375	63601,06640625	65360,91015625
P26006;P26006-1	ITGA3	Homo sapiens	Integrin alpha-3;Isoform 2 of Integrin alpha-3	ITA3_HUMAN	6	6	6	True	10,690176415911406	11,893242455871066	11,462643553266478	10,772998915517713	12,208238824357421	11,673037065835228	10,764306307849983	11,899499463746425	13,379523267314598	11,842086537626715	13,199039047634068	13,689917163128683	1652,204345703125	3803,84423828125	2822,2763671875	1749,829833984375	4732,0146484375	3265,38427734375	1739,318359375	3820,37744140625	10657,0703125	3671,32861328125	9403,87109375	13215,259765625
