PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] OSTEO_ASC_WT_WCL_WO_1_20240411145013.raw.PG.Log2Quantity	[2] OSTEO_ASC_WT_WCL_WO_2_20240411161114.raw.PG.Log2Quantity	[3] OSTEO_ASC_WT_WCL_WO_3_20240411173214.raw.PG.Log2Quantity	[4] OSTEO_ASC_WT_WCL_Light_1_20240411194918.raw.PG.Log2Quantity	[5] OSTEO_ASC_WT_WCL_Light_2_20240411211021.raw.PG.Log2Quantity	[6] OSTEO_ASC_WT_WCL_Light_3_20240411223121.raw.PG.Log2Quantity	[7] OSTEO_ASC_TLR10_LOV_WCL_WO_1_20240412004820.raw.PG.Log2Quantity	[8] OSTEO_ASC_TLR10_LOV_WCL_WO_2_20240412020921.raw.PG.Log2Quantity	[9] OSTEO_ASC_TLR10_LOV_WCL_WO_3_20240412033021.raw.PG.Log2Quantity	[10] OSTEO_ASC_TLR10_LOV_WCL_Light_1_20240412054721.raw.PG.Log2Quantity	[11] OSTEO_ASC_TLR10_LOV_WCL_Light_2_20240412070821.raw.PG.Log2Quantity	[12] OSTEO_ASC_TLR10_LOV_WCL_Light_3_20240412082921.raw.PG.Log2Quantity	[1] OSTEO_ASC_WT_WCL_WO_1_20240411145013.raw.PG.MS2Quantity	[2] OSTEO_ASC_WT_WCL_WO_2_20240411161114.raw.PG.MS2Quantity	[3] OSTEO_ASC_WT_WCL_WO_3_20240411173214.raw.PG.MS2Quantity	[4] OSTEO_ASC_WT_WCL_Light_1_20240411194918.raw.PG.MS2Quantity	[5] OSTEO_ASC_WT_WCL_Light_2_20240411211021.raw.PG.MS2Quantity	[6] OSTEO_ASC_WT_WCL_Light_3_20240411223121.raw.PG.MS2Quantity	[7] OSTEO_ASC_TLR10_LOV_WCL_WO_1_20240412004820.raw.PG.MS2Quantity	[8] OSTEO_ASC_TLR10_LOV_WCL_WO_2_20240412020921.raw.PG.MS2Quantity	[9] OSTEO_ASC_TLR10_LOV_WCL_WO_3_20240412033021.raw.PG.MS2Quantity	[10] OSTEO_ASC_TLR10_LOV_WCL_Light_1_20240412054721.raw.PG.MS2Quantity	[11] OSTEO_ASC_TLR10_LOV_WCL_Light_2_20240412070821.raw.PG.MS2Quantity	[12] OSTEO_ASC_TLR10_LOV_WCL_Light_3_20240412082921.raw.PG.MS2Quantity
P62256	UBE2H	Homo sapiens	Ubiquitin-conjugating enzyme E2 H	UBE2H_HUMAN	5	5	7	True	15,69588637728045	16,340827246696623	16,488349020338138	15,918340815752218	16,392030035716047	16,418030802607937	15,688817059285261	16,09761745732231	13,335220504640144	16,36365247601344	16,886560097399204	16,34762163888313	53080,20703125	83000,203125	91936,4296875	61929,5703125	85998,8671875	87562,8203125	52820,74609375	70123,84375	10334,783203125	84323,8125	121160,515625	83392,015625
P62258	YWHAE	Homo sapiens	14-3-3 protein epsilon	1433E_HUMAN	20	26	30	False	21,86856656007636	22,224949648557644	21,875149570945077	21,905255513178375	22,067308796737617	22,11509017808474	21,913069728329702	21,864796638023915	22,050012854265688	22,251144019691484	22,031654093429818	21,69991150242226	3829080,5	4902036	3846592,5	3927706	4394625,5	4542610,5	3949037,75	3819087,75	4342254,5	4991853	4287348	3406624,5
P62263	RPS14	Homo sapiens	40S ribosomal protein S14	RS14_HUMAN	9	11	15	False	19,11985522592927	19,535240842462038	19,754262929831235	19,53145749529631	19,73729975215143	19,340605339766103	19,2863226938108	19,336033177386906	19,608085245271315	19,450114282995646	20,340675011896938	19,764421832262936	569704,875	759789,8125	884353,0625	757799,9375	874015,75	663899,5	639383,8125	661798,8125	799138,0625	716255,25	1327863,125	890602,3125
P62266	RPS23	Homo sapiens	40S ribosomal protein S23	RS23_HUMAN	9	9	9	False	15,149378884303987	16,954228709335368	16,324732811613533	15,715247320857234	17,43871090050194	15,768197351220554	14,985579050292062	15,45627857917076	16,800083480943762	15,301996529212342	17,529896968302523	16,4559689266215	36342,72265625	126978,8515625	82079,4140625	53797,34375	177654,03125	55808,50390625	32442,087890625	44957,63671875	114111,40625	40398,0078125	189245,171875	89895,9765625
P62269	RPS18	Homo sapiens	40S ribosomal protein S18	RS18_HUMAN	11	12	12	False	20,000904001492653	20,24296371112926	19,925063601902096	19,99474669611241	20,417872340024616	20,032895414598283	20,47396766195195	19,793087486936436	20,458106305897473	20,193436625886548	20,57871231722982	20,12959463550665	1049233,25	1240907,125	995501,25	1044764,75	1400851,25	1072759,625	1456392,375	908475,125	1440468,125	1199030,25	1566064,625	1147127,75
P62273	RPS29	Homo sapiens	40S ribosomal protein S29	RS29_HUMAN	3	3	4	False	15,957250593704286	16,372563941283143	15,857887528424873	15,914244328345838	15,980619267496959	16,5578547839245	16,186685993198417	15,869592901977867	15,525097795775748	16,177383037997057	15,645827277284658	15,452321185474233	63622,55078125	84846,2890625	59388,15234375	61753,97265625	64661,49609375	96474,1484375	74589,5546875	59871,9609375	47154,171875	74110,125	51270	44834,484375
P62277	RPS13	Homo sapiens	40S ribosomal protein S13	RS13_HUMAN	8	8	12	False	18,51272069396275	18,663069755406163	18,674998550072832	18,79196847724247	18,845784239893472	18,84566701173418	18,812278677977698	18,661832343052787	18,638630130397818	18,926040404155252	19,30091988404248	18,869258997274663	374010,875	415091,46875	418537,84375	453885,375	471136,0625	471097,78125	460320,34375	414735,59375	408118,9375	498087,75	645885,9375	478864,84375
P62280	RPS11	Homo sapiens	40S ribosomal protein S11	RS11_HUMAN	10	10	13	False	18,861779250731598	19,092261947500905	19,185208461436737	18,868424886384606	19,016592383503205	19,281006744207943	18,960929041924043	18,986750077726274	19,04340416034484	19,21007244469652	19,312467679646968	18,95906467172767	476388,5625	558912,125	596105,625	478588,0625	530352,625	637032,1875	510279,8125	519494,90625	540301,125	606468,1875	651076,5625	509620,8125
P62304	SNRPE	Homo sapiens	Small nuclear ribonucleoprotein E	RUXE_HUMAN	3	4	5	False	16,326403838441156	17,16335423505118	16,161687177027016	16,01096647949357	16,727349229292656	15,894749315479656	16,572149704709258	16,039105801361895	16,598464993612904	15,770250120705903	16,27983937870035	15,984689987231931	82174,5390625	146785,9375	73308,2109375	66036,0625	108501,03125	60925,109375	97434,8125	67336,71875	99228,3671875	55887,96875	79564,6171875	64844,203125
P62306	SNRPF	Homo sapiens	Small nuclear ribonucleoprotein F	RUXF_HUMAN	6	7	7	False	16,532413596967803	17,49374540667988	16,928549187442943	16,723619910454236	17,383507605062757	17,04695611491174	16,312316023701854	16,737868701909	17,284689134886378	17,04331454003123	16,977124333598578	16,67961636373323	94787,7890625	184561,921875	124738,6640625	108220,921875	170984,6875	135408,25	81376,015625	109295,0625	159665,0625	135066,890625	129010,0859375	104969,9140625
P62310	LSM3	Homo sapiens	U6 snRNA-associated Sm-like protein LSm3	LSM3_HUMAN	4	4	4	False	15,3741794441684	18,32669746799384	17,082856395658332	16,193236576988703	18,08288984630853	17,022153247393653	15,3223491845436	15,980119263790879	17,658880568262187	16,950233095994932	17,602425103716467	16,870944017223245	42470,67578125	328765,0625	138820,046875	74929	277646,53125	133100,203125	40971,95703125	64639,08984375	206943,953125	126627,6640625	199002,234375	119856,1171875
P62312	LSM6	Homo sapiens	U6 snRNA-associated Sm-like protein LSm6	LSM6_HUMAN	4	4	4	False	16,194583889378578	16,707167947119583	16,285576766283647	16,688023055666402	16,753218381717865	16,49672909326684	16,223041730825685	16,119129682057153	16,26629700842765	16,19931334079131	16,227979574765193	15,78618166957264	74999,0078125	106993,8203125	79881,6640625	105583,3671875	110464,125	92472,0078125	76493,0859375	71177,3046875	78821,25	75245,2734375	76755,34375	56508,5546875
P62314	SNRPD1	Homo sapiens	Small nuclear ribonucleoprotein Sm D1	SMD1_HUMAN	4	4	7	False	15,347786251306937	15,532858126615107	15,692090161273988	15,37924958401989	15,310723019681111	15,730754850003366	15,28999901329544	15,200638830278162	15,539513828379883	15,69689867185498	16,055043408954457	15,356944215762065	41700,765625	47408,5	52940,71875	42620,1953125	40643,10546875	54378,73046875	40063,44921875	37657,21875	47627,71875	53117,46484375	68084,71875	41966,31640625
P62316	SNRPD2	Homo sapiens	Small nuclear ribonucleoprotein Sm D2	SMD2_HUMAN	10	11	13	False	18,928349032030972	19,070624122430267	19,10618063873833	18,825499299607188	19,139639717062014	18,943815058593962	18,885764321248345	19,012123057526306	18,812665590854767	19,10180580030416	19,407449439431584	18,95159340851675	498885,4375	550592	564330,4375	464558,03125	577571,375	504262,375	484374,8125	528712,1875	460443,8125	562621,75	695383,5625	506988,46875
P62318;P62318-2	SNRPD3	Homo sapiens	Small nuclear ribonucleoprotein Sm D3;Isoform 2 of Small nuclear ribonucleoprotein Sm D3	SMD3_HUMAN	6	7	8	False	17,369781165432205	19,036016782058834	18,103969194084723	17,6163276233908	19,228356767464433	18,11666631801059	16,61271453319396	16,681286782291977	18,708332255240432	18,348857259945042	19,26184370867557	18,202097661206963	169365,578125	537541,5625	281733,03125	200929,1875	614203,3125	284223,5	100213,3046875	105091,5234375	428320,8125	333853,875	628626,5625	301562,53125
P62328	TMSB4X	Homo sapiens	Thymosin beta-4	TYB4_HUMAN	3	5	6	False	21,157825376211967	21,876269902708028	21,568550643962457	21,148365325872543	21,604932432685505	21,77805847536942	21,37916019600593	21,385207695908857	21,844566516647557	21,962480639500125	21,72977350953728	21,417532056509913	2339591,75	3849580,75	3110145,5	2324300,75	3189574,25	3596241,5	2727523,5	2738980,75	3765908,5	4086631,25	3477872,25	2801041,75
P62330	ARF6	Homo sapiens	ADP-ribosylation factor 6	ARF6_HUMAN	10	11	12	False	18,800434277779864	16,933646716760446	18,41107853508047	18,775311274272703	17,576571303650187	17,899043763096422	18,46522784484869	18,56662454110223	17,327722851092002	17,898909478225736	18,260701783550623	18,92436581745749	456556,625	125180,1875	348567,5	448675	195467,78125	244426,9375	361899,0625	388249,5	164499,40625	244404,1875	314064,59375	497509,9375
P62333	PSMC6	Homo sapiens	26S proteasome regulatory subunit 10B	PRS10_HUMAN	19	20	24	False	17,881453721906762	18,676779220493554	18,35486785505638	18,171530654870683	18,709712159890188	18,554735329549455	18,384388402874684	18,226323693946615	18,7604423060594	18,450405308307555	18,600927502077084	18,30637033619739	241464,859375	419054,75	335247,6875	295240,40625	428730,6875	385063,09375	342178,21875	306669,1875	444074,53125	358199,875	397591,53125	324165,34375
P62341	SELENOT	Homo sapiens	Thioredoxin reductase-like selenoprotein T	SELT_HUMAN	3	3	3	False	15,39084292563106	13,529469874569296	15,304379315189301	15,635143295372895	14,060083538341862	12,276934568880241	15,678570052839651	15,954139854590169	14,470234359881927	14,374724971351075	14,655923396626479	15,801846477978815	42964,06640625	11824,322265625	40464,78515625	50891,71875	17080,748046875	4962,7861328125	52446,90625	63485,515625	22697,3203125	21243,369140625	25815,025390625	57125,46875
P62380	TBPL1	Homo sapiens	TATA box-binding protein-like 1	TBPL1_HUMAN	1	1	1	False	12,147870387372226	12,532679094774057	12,015087637370762	11,69287927049377	12,924501196993509	NaN	11,451782224900306	11,681436709856575	12,600668601919603	11,960791294647366	12,749342534551984	12,152048513348165	4538,0927734375	5925,3271484375	4139,060546875	3310,605224609375	7774,322265625	NaN	2801,108642578125	3284,451416015625	6211,2529296875	3986,180419921875	6885,48486328125	4551,25439453125
P62424	RPL7A	Homo sapiens	60S ribosomal protein L7a	RL7A_HUMAN	22	22	30	False	19,569921995727395	19,00100970069586	19,672297246304318	20,14690500941161	19,360273239084307	19,195757120256083	19,857619620252656	19,599507572868458	19,199372656756623	19,291737289138585	20,08078028867556	19,968983036343275	778275,8125	524655,0625	835509,8125	1160974,625	673012,25	600480,1875	950034	794400,8125	601986,9375	641788	1108963,375	1026272,9375
P62487	POLR2G	Homo sapiens	DNA-directed RNA polymerase II subunit RPB7	RPB7_HUMAN	3	3	3	False	14,682001425822158	15,303828258146359	14,60925314899811	14,944519676154368	15,445268124222789	14,66420474637145	14,315426418578218	14,763398597953373	14,969282871695508	14,416715976085051	14,942928501855464	14,62167664246882	26285,8984375	40449,33203125	24993,2890625	31531,794921875	44615,83203125	25963,634765625	20387,912109375	27811,58984375	32077,6953125	21870,763671875	31497,037109375	25209,443359375
P62495	ETF1	Homo sapiens	Eukaryotic peptide chain release factor subunit 1	ERF1_HUMAN	23	24	28	False	18,414908678522202	18,742959550664814	18,68390152335427	18,43422428822827	18,74160657169745	18,623483680498314	18,417144810743405	18,420507429791957	19,05655833930284	18,70359893815059	18,944668367888365	18,57539359654946	349494,125	438725,65625	421128,65625	354204,8125	438314,40625	403856,625	350036,25	350853,0625	545250	426917,84375	504560,71875	390616,5625
P62633;P62633-2;P62633-3;P62633-4;P62633-5;P62633-6;P62633-7;P62633-8	CNBP	Homo sapiens	Cellular nucleic acid-binding protein;Isoform 2 of Cellular nucleic acid-binding protein;Isoform 3 of Cellular nucleic acid-binding protein;Isoform 4 of Cellular nucleic acid-binding protein;Isoform 5 of Cellular nucleic acid-binding protein;Isoform 6 of Cellular nucleic acid-binding protein;Isoform 7 of Cellular nucleic acid-binding protein;Isoform 8 of Cellular nucleic acid-binding protein	CNBP_HUMAN	8	8	10	False	16,81183376150391	17,50777395677427	17,058699129160463	16,992616065107892	17,28288961462521	17,32224657160211	17,107076084715825	16,90026512607652	17,206565482153863	17,376745021103382	17,078773168578596	16,92389995679839	115044,6015625	186365,328125	136514,921875	130402,8671875	159466,03125	163876,171875	141170,203125	122316,9765625	151248,9375	170185,078125	138427,703125	124337,328125
P62699	YPEL5	Homo sapiens	Protein yippee-like 5	YPEL5_HUMAN	1	1	1	False	12,430540986920574	12,619549578229737	12,432033869274779	11,574324197893189	13,195684741051519	12,932160223459988	12,858489594566306	13,011603659007712	12,812537121042077	13,090735133834682	12,4996971343755	12,410505309325062	5520,33837890625	6293,07568359375	5526,0537109375	3049,4306640625	9382,0322265625	7815,70458984375	7426,61767578125	8258,154296875	7193,7939453125	8723,7646484375	5791,40283203125	5444,20361328125
P62701	RPS4X	Homo sapiens	40S ribosomal protein S4, X isoform	RS4X_HUMAN	21	22	29	False	19,25532498678981	19,31458199967836	19,436581168930186	19,24586819050653	19,473446267114554	19,499948411705148	19,421323809047628	19,2261112451666	19,491757088597662	19,34441565790524	19,62664849750172	19,438186378331586	625792,5625	652031,4375	709567,875	621703,9375	727933,0625	741428,6875	702103,3125	613248,0625	737230,9375	665655,25	809487,0625	710357,8125
P62736	ACTA2	Homo sapiens	Actin, aortic smooth muscle	ACTA_HUMAN	15	19	30	False	21,832369603399044	22,06294930540249	21,619999614965423	22,12958237328352	22,077613579651604	22,075336491512935	22,11200879172106	21,734830949287776	21,86787360189858	21,958622095885232	21,818594074136463	21,64633852809464	3734204,75	4381366	3223060	4588472	4426127,5	4419147	4532918,5	3490085,5	3827241,75	4075716	3698718,5	3282443
P62745	RHOB	Homo sapiens	Rho-related GTP-binding protein RhoB	RHOB_HUMAN	8	8	9	False	16,48151873637196	14,357364338367185	16,044585559827738	16,600418956852263	14,919022419045367	15,183978626881407	15,792627080319674	16,49738359517672	15,336230450292717	15,856642752889421	15,864289218367956	16,684078582604545	91502,1953125	20989,26953125	67592,96875	99362,8515625	30979,41796875	37224,85546875	56761,578125	92513,96875	41368,08203125	59336,93359375	59652,26171875	105295,0859375
P62750	RPL23A	Homo sapiens	60S ribosomal protein L23a	RL23A_HUMAN	10	10	14	False	20,47480174945322	20,315775212313632	20,438530454919622	20,738044828683986	20,373834005013055	20,6489138952969	20,680740884301418	20,526627465568087	20,404444126683437	20,73157581833032	20,939540028358657	20,474182357447773	1457234,625	1305141,875	1421054,5	1748934,5	1358736,25	1644153,875	1680828,25	1510534,25	1387873	1741109,875	2011081,375	1456609,125
P62753	RPS6	Homo sapiens	40S ribosomal protein S6	RS6_HUMAN	14	15	17	False	20,485788535044946	21,234807492912186	20,790962315666697	20,428973744203972	21,206607212691765	20,648687929179875	20,348454644238217	20,616256717994702	21,05815840658812	20,92535341572982	21,557638632611734	20,924018792748747	1468374,5	2467823	1814275,75	1411672,25	2420053	1643896,375	1335042,875	1607354,5	2183420,25	1991402,5	3086710,25	1989561,125
P62760	VSNL1	Homo sapiens	Visinin-like protein 1	VISL1_HUMAN	1	1	1	False	15,061659928510334	14,530885053645118	14,473269495027008	15,092718918686819	14,69836130632312	14,741400120568674	14,642547096980655	14,344616122064474	12,966536607502867	14,159999719121545	14,131530601792925	13,2329700874819	34198,84375	23671,853515625	22745,12109375	34943,07421875	26585,671875	27390,73046875	25576,78125	20804,6171875	8004,1728515625	18305,62890625	17947,939453125	9627,6640625
P62805	H4C1	Homo sapiens	Histone H4	H4_HUMAN	17	17	27	False	25,483500293923615	25,181149678160434	25,457014583411077	25,648345731552695	25,18006029398206	25,253932580789215	25,16038664427004	24,7511569528214	24,907735860516443	25,182369194580232	25,66415677649761	25,370521795155557	46913516	38043580	46060112	52592208	38014864	40012088	37499984	28238438	31475716	38075752	53171756	43379852
P62820	RAB1A	Homo sapiens	Ras-related protein Rab-1A	RAB1A_HUMAN	13	15	17	False	22,135189315000375	20,34928595388308	21,9013616186659	22,68345728089534	20,761254878278667	20,807637044294204	21,683899917517984	21,8765472971585	20,531052525258215	21,577769828428785	21,451294761768576	22,148770431355484	4606339,5	1335812,375	3917119,25	6735984	1777298,875	1835366,875	3369025,5	3850321	1515174,5	3130083,75	2867366,25	4649907
P62826	RAN	Homo sapiens	GTP-binding nuclear protein Ran	RAN_HUMAN	18	18	25	False	19,92770292342934	21,17698223776148	20,659334075563535	20,456334485057972	21,039550470760172	20,6920980385357	19,777873425014555	20,25199028149958	20,938775734260542	20,593416085774056	21,118194311462865	20,594819700844504	997324,125	2370865,25	1656072,125	1438700,125	2155439,25	1694112,25	898945,0625	1248695,5	2010016,25	1582107,375	2276197,5	1583647,375
P62829	RPL23	Homo sapiens	60S ribosomal protein L23	RL23_HUMAN	8	9	10	True	19,685636494819263	19,370224577661624	19,861993210240502	19,885554137766643	19,649211984795325	19,777480778882094	19,639898963924168	19,751677463574293	19,544167119199592	19,879499398513474	20,537540838224096	20,199709034002023	843270,8125	677670,5625	952918,4375	968608,5	822246,8125	898700,4375	816956,0625	882769,625	764505,375	964551,9375	1522004,125	1204254,625
P62834	RAP1A	Homo sapiens	Ras-related protein Rap-1A	RAP1A_HUMAN	4	4	5	False	16,522650968017533	14,335382448794864	16,0363250594058	16,58072919163092	14,664560997580748	14,697692366611712	16,382513343312947	16,12842752802509	14,532571736341444	15,81095537849876	15,283030260918345	16,29638959997662	94148,53125	20671,88671875	67207,0546875	98015,96875	25970,046875	26573,34765625	85433,4453125	71637,5078125	23699,544921875	57487,2890625	39870,39453125	80482,6171875
P62837;P62837-2	UBE2D2	Homo sapiens	Ubiquitin-conjugating enzyme E2 D2;Isoform 2 of Ubiquitin-conjugating enzyme E2 D2	UB2D2_HUMAN	1	1	1	False	NaN	12,988709040393331	9,450337088783487	10,133377111469935	13,270830260160663	10,762548203392077	NaN	NaN	12,883739963183274	10,275962204311538	12,589335119172953	11,768129996170192	NaN	8128,13720703125	699,5760498046875	1123,182861328125	9883,6640625	1737,2000732421875	NaN	NaN	7557,744140625	1239,860595703125	6162,64990234375	3487,86865234375
P62841	RPS15	Homo sapiens	40S ribosomal protein S15	RS15_HUMAN	9	14	18	False	17,052684955403965	17,11337130143855	16,934889614968604	16,99292079416633	17,10934033107355	17,135317720352187	17,18956821127901	16,711021196543637	17,190915336293394	17,199665156645622	17,277763003843205	16,887947839945593	135947,015625	141787,546875	125288,078125	130430,4140625	141391,9375	143960,921875	149477,4375	107279,96875	149617,078125	150527,25	158900,375	121277,1171875
P62847;P62847-2;P62847-3;P62847-4	RPS24	Homo sapiens	40S ribosomal protein S24;Isoform 2 of 40S ribosomal protein S24;Isoform 3 of 40S ribosomal protein S24;Isoform 4 of 40S ribosomal protein S24	RS24_HUMAN	4	4	5	True	17,397444065470737	18,239171810336018	16,890802806587565	16,960553673982545	18,249721678983953	17,22144979594507	18,516266190966302	16,0449731990006	17,12275423195384	15,574591910587012	17,26540201033447	16,687899860572585	172644,40625	309412,46875	121517,3515625	127536,765625	311683,375	152817,453125	374931,15625	67611,1328125	142712,703125	48799,9453125	157544,734375	105574,3515625
P62851	RPS25	Homo sapiens	40S ribosomal protein S25	RS25_HUMAN	7	7	8	False	20,718882232291136	20,845409459118716	21,08182229062601	20,33816768602995	21,122877905006305	20,814683669515155	21,086570683659495	20,911444838233425	20,92716524320579	20,795212604615244	21,490528481889786	21,092416169278433	1725857,875	1884054,75	2219529,25	1325557,375	2283599	1844353,375	2226846,5	1972296,25	1993905	1819628,625	2946413,5	2235887,5
P62854	RPS26	Homo sapiens	40S ribosomal protein S26	RS26_HUMAN	3	3	5	True	14,815542099021576	15,221448763374356	15,016344988990317	14,219906753491047	15,116660290345953	15,054835304430355	14,303818644818431	14,100351947417563	14,752314080453244	14,545363985016607	15,168592552669828	14,884897699035191	28835,173828125	38204,3359375	33141,35546875	19081,76171875	35527,7890625	34037,44921875	20224,53125	17564,220703125	27598,7265625	23910,62109375	36829,96875	30255,24609375
