PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] ADIPO_ASC_WT_WCL_WO_1.raw.PG.Log2Quantity	[2] ADIPO_ASC_WT_WCL_WO_2.raw.PG.Log2Quantity	[3] ADIPO_ASC_WT_WCL_WO_3.raw.PG.Log2Quantity	[4] ADIPO_ASC_WT_WCL_Light_1.raw.PG.Log2Quantity	[5] ADIPO_ASC_WT_WCL_Light_2.raw.PG.Log2Quantity	[6] ADIPO_ASC_WT_WCL_Light_3.raw.PG.Log2Quantity	[7] ADIPO_ASC_TLR10_LOV_WCL_WO_1.raw.PG.Log2Quantity	[8] ADIPO_ASC_TLR10_LOV_WCL_WO_2.raw.PG.Log2Quantity	[9] ADIPO_ASC_TLR10_LOV_WCL_WO_3.raw.PG.Log2Quantity	[10] ADIPO_ASC_TLR10_LOV_WCL_Light_1.raw.PG.Log2Quantity	[11] ADIPO_ASC_TLR10_LOV_WCL_Light_2.raw.PG.Log2Quantity	[12] ADIPO_ASC_TLR10_LOV_WCL_Light_3.raw.PG.Log2Quantity	[1] ADIPO_ASC_WT_WCL_WO_1.raw.PG.MS2Quantity	[2] ADIPO_ASC_WT_WCL_WO_2.raw.PG.MS2Quantity	[3] ADIPO_ASC_WT_WCL_WO_3.raw.PG.MS2Quantity	[4] ADIPO_ASC_WT_WCL_Light_1.raw.PG.MS2Quantity	[5] ADIPO_ASC_WT_WCL_Light_2.raw.PG.MS2Quantity	[6] ADIPO_ASC_WT_WCL_Light_3.raw.PG.MS2Quantity	[7] ADIPO_ASC_TLR10_LOV_WCL_WO_1.raw.PG.MS2Quantity	[8] ADIPO_ASC_TLR10_LOV_WCL_WO_2.raw.PG.MS2Quantity	[9] ADIPO_ASC_TLR10_LOV_WCL_WO_3.raw.PG.MS2Quantity	[10] ADIPO_ASC_TLR10_LOV_WCL_Light_1.raw.PG.MS2Quantity	[11] ADIPO_ASC_TLR10_LOV_WCL_Light_2.raw.PG.MS2Quantity	[12] ADIPO_ASC_TLR10_LOV_WCL_Light_3.raw.PG.MS2Quantity
A6NIH7	UNC119B	Homo sapiens	Protein unc-119 homolog B	U119B_HUMAN	5	5	5	False	13,999962163320655	13,817628273053495	13,540686066440374	14,030498929382015	14,488820203098609	14,069566131526356	13,998851128525823	14,459543559365292	14,196902390612488	14,313713286495155	14,119572524095709	14,253669488725453	16383,5703125	14438,4501953125	11916,6083984375	16734,048828125	22991,615234375	17193,38671875	16370,9580078125	22529,748046875	18779,908203125	20363,716796875	17799,7890625	19533,58984375
A6NIX2	WTIP	Homo sapiens	Wilms tumor protein 1-interacting protein	WTIP_HUMAN	1	1	1	False	11,351756662347952	NaN	12,167445557512165	NaN	11,132878885535296	NaN	10,672885831267203	11,878654445940752	11,103604611947654	11,880746939857566	10,714966026921793	11,111271806895012	2613,48046875	NaN	4600,08740234375	NaN	2245,590087890625	NaN	1632,52099609375	3765,574951171875	2200,483154296875	3771,04052734375	1680,8392333984375	2212,208740234375
A6NJ78	METTL15	Homo sapiens	12S rRNA N4-methylcytidine (m4C) methyltransferase	MET15_HUMAN	6	6	6	True	12,55267202877352	12,48707529691174	12,295014559507703	12,122988459424468	11,579332512565694	11,565425550201516	12,488653517111244	11,887744666735625	12,13811959039658	12,064983477985399	11,995932384906506	11,681915129830932	6008,01220703125	5740,9560546875	5025,37158203125	4460,49609375	3060,03515625	3030,679443359375	5747,23974609375	3789,376220703125	4507,5244140625	4284,71484375	4084,4677734375	3285,540771484375
A6QL63;A6QL63-2;A6QL63-3	BTBD11	Homo sapiens	Ankyrin repeat and BTB/POZ domain-containing protein BTBD11;Isoform 2 of Ankyrin repeat and BTB/POZ domain-containing protein BTBD11;Isoform 3 of Ankyrin repeat and BTB/POZ domain-containing protein BTBD11	BTBDB_HUMAN	1	1	1	False	NaN	NaN	NaN	13,042920945818468	NaN	NaN	12,971468827951911	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8439,3779296875	NaN	NaN	8031,583984375	NaN	NaN	NaN	NaN	NaN
A6ZKI3	RTL8C	Homo sapiens	Retrotransposon Gag-like protein 8C	RTL8C_HUMAN	5	5	5	False	15,498764130731049	15,274860829253027	15,722431815152772	15,17939524245339	15,150933515319853	15,252850336346789	15,224525933902159	15,306723689745606	15,414058585959017	14,857222838757055	15,20606283242507	15,34975271408832	46301,26953125	39645,26171875	54065,91796875	37106,78125	36381,90625	39045,00390625	38285,91015625	40530,59375	43661,03125	29680,3984375	37799,0625	41757,64453125
A7E2V4;A7E2V4-3;A7E2V4-4;A7E2V4-5	ZSWIM8	Homo sapiens	Zinc finger SWIM domain-containing protein 8;Isoform 3 of Zinc finger SWIM domain-containing protein 8;Isoform 4 of Zinc finger SWIM domain-containing protein 8;Isoform 5 of Zinc finger SWIM domain-containing protein 8	ZSWM8_HUMAN	12	12	12	False	13,922047443316611	13,838471956772013	13,839373447642414	13,705808275963124	13,701462255573672	13,596228663694824	14,048448791106608	13,777934810202185	13,91009151450381	13,609742473878828	13,691885124441527	13,583938840867043	15522,2216796875	14648,5673828125	14657,7236328125	13361,62890625	13321,4384765625	12384,333984375	16943,552734375	14046,6142578125	15394,1171875	12500,8837890625	13233,298828125	12279,2841796875
A7E2Y1	MYH7B	Homo sapiens	Myosin-7B	MYH7B_HUMAN	1	1	1	False	11,22027351394113	10,998328048118548	10,236676132725973	11,028972890729314	11,18048786039215	NaN	11,836401858320082	10,175396502496246	10,914193131849645	11,679976559028752	11,520668431738812	9,991313543492122	2385,82666015625	2045,6279296875	1206,553466796875	2089,544677734375	2320,930908203125	NaN	3656,890869140625	1156,3773193359375	1929,7431640625	3281,12890625	2938,101318359375	1017,85302734375
A8CG34	POM121C	Homo sapiens	Nuclear envelope pore membrane protein POM 121C	P121C_HUMAN	1	1	1	False	11,339480341457165	12,392141170744083	NaN	12,831076793564831	NaN	12,990089331222023	NaN	NaN	12,720761743737755	NaN	NaN	11,692615182461491	2591,3359375	5375,34326171875	NaN	7286,8359375	NaN	8135,91748046875	NaN	NaN	6750,4208984375	NaN	NaN	3309,999267578125
A8K2U0;A8K2U0-2	A2ML1	Homo sapiens	Alpha-2-macroglobulin-like protein 1;Isoform 2 of Alpha-2-macroglobulin-like protein 1	A2ML1_HUMAN	1	1	1	True	12,085106090411122	12,668962544244108	12,224184251851046	13,215368136927593	NaN	12,03052553397558	13,072873827176574	13,166346844807562	12,815281066162056	12,723431910024063	11,066291243088392	12,889087904498616	4344,896484375	6512,35009765625	4784,60546875	9510,9130859375	NaN	4183,58935546875	8616,42578125	9193,1708984375	7207,4892578125	6762,92626953125	2144,30029296875	7585,81201171875
A8K8V0;A8K8V0-2	ZNF785	Homo sapiens	Zinc finger protein 785;Isoform 2 of Zinc finger protein 785	ZN785_HUMAN	1	1	1	False	10,12114693994757	10,41017350794491	NaN	11,299071037257617	10,96870229601921	10,19440894968463	11,250677626804674	11,09590626817158	NaN	NaN	NaN	NaN	1113,7015380859375	1360,7379150390625	NaN	2519,7607421875	2004,04931640625	1171,7174072265625	2436,640380859375	2188,7724609375	NaN	NaN	NaN	NaN
A8MSI8	LYRM9	Homo sapiens	LYR motif-containing protein 9	LYRM9_HUMAN	3	3	3	True	13,648159293496546	13,903700576842327	13,944308764959278	13,614530016272058	13,686227145712564	13,423914534320298	14,243797935537605	13,563391807672366	12,80345695645323	9,24818716577579	13,210575780383715	12,421982741654633	12838,2353515625	15326,07421875	15763,5927734375	12542,4365234375	13181,501953125	10990,08203125	19400,388671875	12105,640625	7148,6591796875	608,1094360351562	9479,3720703125	5487,68798828125
A8MTT3	CEBPZOS	Homo sapiens	Protein CEBPZOS	CEBOS_HUMAN	1	1	2	False	15,813198246421535	14,802943660043429	15,22285724012316	15,256136831458258	14,510637179487054	14,946610585941611	15,239330478847387	14,794572135887286	14,758444149044216	15,133474791879435	14,818045458265523	14,74602752691742	57576,73046875	28584,46484375	38241,65234375	39134,05078125	23341,9453125	31577,52734375	38680,8125	28419,078125	27716,244140625	35944,28515625	28885,251953125	27478,7265625
A8MTZ0;A8MTZ0-2;A8MTZ0-3	BBIP1	Homo sapiens	BBSome-interacting protein 1;Isoform 2 of BBSome-interacting protein 1;Isoform 3 of BBSome-interacting protein 1	BBIP1_HUMAN	1	1	1	False	12,251742001777076	12,109671269697142	12,059077877593793	11,485473974215141	12,03252217193127	11,803489277764626	11,78444584413377	12,398808786030402	12,21614888379706	12,159318731279802	12,431633410610056	12,066756513600286	4876,87744140625	4419,51171875	4267,21142578125	2867,293701171875	4189,38330078125	3574,40966796875	3527,537841796875	5400,24365234375	4758,03076171875	4574,24755859375	5524,52001953125	4289,98388671875
A8MV65;A8MV65-2	VGLL3	Homo sapiens	Transcription cofactor vestigial-like protein 3;Isoform 2 of Transcription cofactor vestigial-like protein 3	VGLL3_HUMAN	1	1	1	False	12,730574721519654	12,888620356617745	NaN	12,998104107945846	12,652830424691864	13,376678658899424	11,274770135449895	11,989151147472842	12,329205762299614	11,942896921694846	12,128401724928251	12,892707893178642	6796,49267578125	7583,35400390625	NaN	8181,24169921875	6439,93505859375	10636,078125	2477,673095703125	4065,314208984375	5145,89306640625	3937,04345703125	4477,26416015625	7604,8701171875
A8MVJ9		Homo sapiens	Putative histone PARylation factor 1-like	HPF1L_HUMAN	1	1	1	False	11,409351569783498	13,112600971899269	12,326627666102581	12,784387730953757	12,718496712920953	12,080370922289825	11,844889715577189	13,137928445931927	12,06410675317126	12,656938481247282	13,423632988969512	11,729967425402018	2719,92578125	8856,9912109375	5136,70556640625	7054,79150390625	6739,8310546875	4330,6591796875	3678,468994140625	9013,8544921875	4282,11181640625	6458,298828125	10987,9375	3396,816162109375
A8MVW5;A8MVW5-2;A8MVW5-3	HEPACAM2	Homo sapiens	HEPACAM family member 2;Isoform 2 of HEPACAM family member 2;Isoform 3 of HEPACAM family member 2	HECA2_HUMAN	2	2	2	False	12,087112358738683	10,398021198192508	12,541469826213666	12,011629761326612	11,466729956867661	10,0274555293862	12,274952796613595	11,788267284596246	12,176108609427587	12,395994668004612	11,69012226662999	12,566322360606266	4350,94287109375	1349,3240966796875	5961,5419921875	4129,15185546875	2830,28173828125	1043,674072265625	4955,9736328125	3536,89404296875	4627,79296875	5389,72021484375	3304,28466796875	6065,1279296875
A8MW92-2	PHF20L1	Homo sapiens	Isoform 2 of PHD finger protein 20-like protein 1	P20L1_HUMAN	1	1	1	False	NaN	NaN	NaN	11,56485050359041	10,725766481279495	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3029,4716796875	1693,4697265625	NaN	NaN	NaN	NaN	NaN	NaN	NaN
A8MWY0;A8MWY0-2;A8MWY0-3	ELAPOR2	Homo sapiens	Endosome/lysosome-associated apoptosis and autophagy regulator family member 2;Isoform 2 of Endosome/lysosome-associated apoptosis and autophagy regulator family member 2;Isoform 3 of Endosome/lysosome-associated apoptosis and autophagy regulator family member 2	ELAP2_HUMAN	1	1	1	False	10,920304692369522	11,148179569237815	10,592212697846163	NaN	10,980208625148064	9,46239992283481	10,568458099452217	7,335147569306925	10,550342027290867	NaN	8,50075254551277	10,697932520911962	1937,935302734375	2269,53271484375	1543,738525390625	NaN	2020,0966796875	705,449951171875	1518,5283203125	161,4728240966797	1499,5792236328125	NaN	362,2275695800781	1661,1107177734375
A8MXV4	NUDT19	Homo sapiens	Nucleoside diphosphate-linked moiety X motif 19	NUD19_HUMAN	13	13	13	False	16,806527694079346	16,84991310622794	16,62229182790726	16,556298940718786	16,425430677757806	16,63758184700309	16,89224207314169	16,75747902825809	16,8676982132735	16,631423100471977	16,778649374292026	16,635235756676842	114622,2578125	118121,5859375	100880,78125	96370,1640625	88013,1015625	101955,625	121638,640625	110790,8359375	119586,765625	101521,3125	112428,5859375	101789,9609375
A9UHW6	MIF4GD	Homo sapiens	MIF4G domain-containing protein	MI4GD_HUMAN	4	4	4	False	13,823286569195584	13,840325381838436	14,062726859792363	13,769125561150018	13,933111788024005	13,85089616043317	14,29402288782512	14,066112518303962	13,959563004258635	14,012953195069008	13,902386523881388	13,999838671253569	14495,189453125	14667,3984375	17112,072265625	13961,10546875	15641,72265625	14775,2626953125	20087,673828125	17152,27734375	15931,15234375	16531,765625	15312,12109375	16382,16796875
B0I1T2	MYO1G	Homo sapiens	Unconventional myosin-Ig	MYO1G_HUMAN	1	1	1	False	NaN	NaN	11,328415120798338	10,88394808125779	11,5161132291036	9,955298708426387	10,469860013490207	11,652289407802163	NaN	NaN	NaN	10,52837922918219	NaN	NaN	2571,536865234375	1889,7086181640625	2928,839111328125	992,75830078125	1418,2144775390625	3218,76025390625	NaN	NaN	NaN	1476,92333984375
B2RPK0	HMGB1P1	Homo sapiens	Putative high mobility group protein B1-like 1	HGB1A_HUMAN	10	11	13	False	17,362220358052877	17,916620273553235	17,191481275010307	17,244405212447035	17,835334657481567	17,558386728731634	17,03236258963089	17,503066396352466	17,651694328480385	17,08437193814548	17,504777050243458	17,5328839215366	168480,296875	247423,03125	149675,78125	155268,453125	233867,953125	193019,453125	134045,4375	185758,203125	205915,703125	138965,953125	185978,59375	189637,390625
B2RTY4;B2RTY4-2;B2RTY4-4	MYO9A	Homo sapiens	Unconventional myosin-IXa;Isoform 2 of Unconventional myosin-IXa;Isoform 4 of Unconventional myosin-IXa	MYO9A_HUMAN	5	5	5	False	12,077244068321818	12,55077848487719	12,815196716358704	11,988688066836684	12,056004240659828	11,996059747074295	12,589064640802658	11,488836135309606	11,698139244250896	12,82154346347467	12,331036923419644	11,622362213875254	4321,283203125	6000,1318359375	7207,06787109375	4064,009521484375	4258,1298828125	4084,828369140625	6161,49462890625	2873,983642578125	3322,697509765625	7238,84326171875	5152,4287109375	3152,67822265625
B2RXH2	KDM4E	Homo sapiens	Lysine-specific demethylase 4E	KDM4E_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN
B4DYI2;P0DKV0	SPATA31C2;SPATA31C1	Homo sapiens	Putative spermatogenesis-associated protein 31C2;Putative spermatogenesis-associated protein 31C1	S31C2_HUMAN;S31C1_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	13,205608329256192	12,341096232526834	NaN	NaN	NaN	NaN	12,951096051213717	12,109979025498198	NaN	NaN	NaN	NaN	9446,7890625	5188,47998046875	NaN	NaN	NaN	NaN	7918,96435546875	4420,45458984375
B7ZAP0	RABGAP1L	Homo sapiens	Rab GTPase-activating protein 1-like, isoform 10	RBG10_HUMAN	1	1	1	False	11,820916527671363	11,71746725085541	NaN	11,698157794897051	11,755515980950102	11,237126061559234	11,116587480512699	11,380187691796932	NaN	11,457552595119976	11,093536202194112	NaN	3617,84912109375	3367,51171875	NaN	3322,740234375	3457,505859375	2413,859619140625	2220,374755859375	2665,494873046875	NaN	2812,334716796875	2185,1796875	NaN
B7ZAQ6;B7ZAQ6-2;B7ZAQ6-3;P0CG08	GPR89A;GPR89A;GPR89A;GPR89B	Homo sapiens	Golgi pH regulator A;Isoform 2 of Golgi pH regulator A;Isoform 3 of Golgi pH regulator A;Golgi pH regulator B	GPHRA_HUMAN;GPHRA_HUMAN;GPHRA_HUMAN;GPHRB_HUMAN	5	5	5	False	15,820038203729704	15,780927278083547	16,049638032519347	16,114603704504578	15,706152398828014	15,707166683002466	15,871499770039932	15,570893937388329	15,211890076435978	15,977838895308663	15,745517385554532	15,670252111367276	57850,35546875	56303,12109375	67830,1015625	70954,359375	53459,265625	53496,86328125	59951,1484375	48675,01953125	37952,046875	64537	54938,0234375	52145,390625
B7ZBB8	PPP1R3G	Homo sapiens	Protein phosphatase 1 regulatory subunit 3G	PP13G_HUMAN	2	2	2	True	12,364774816633789	13,133977357290236	12,959975939660774	13,047342119162755	13,011885300262533	12,807257625734325	13,532752921352515	13,556583933988293	13,690772776283081	12,604758959121627	13,239808710024478	13,096799427609668	5274,33984375	8989,2021484375	7967,8564453125	8465,2802734375	8259,7666015625	7167,5166015625	11851,2607421875	12048,650390625	13223,099609375	6228,88818359375	9673,4091796875	8760,51171875
C9J7I0	UMAD1	Homo sapiens	UBAP1-MVB12-associated (UMA)-domain containing protein 1	UMAD1_HUMAN	1	1	1	False	14,68986108505812	14,60251979906277	14,716943873712733	14,844715245029626	14,998401567992788	14,729916926828567	14,587469891388768	14,975829954633006	14,771674232365822	14,760997028026315	14,848141326534536	14,732347976533784	26429,4921875	24876,912109375	26930,322265625	29424,193359375	32731,71484375	27173,578125	24618,75	32223,59765625	27971,58203125	27765,33203125	29494,15234375	27219,40625
C9JCN9	HSBP1L1	Homo sapiens	Heat shock factor-binding protein 1-like protein 1	HSBPL_HUMAN	1	1	1	False	NaN	12,46024052329049	NaN	12,45092603667508	12,507339899327388	NaN	NaN	11,126078027112854	12,86000228424974	12,533107973227096	12,597011597309741	NaN	NaN	5635,15869140625	NaN	5598,8935546875	5822,16455078125	NaN	NaN	2235,029296875	7434,40869140625	5927,0888671875	6195,5283203125	NaN
C9JLW8	MCRIP1	Homo sapiens	Mapk-regulated corepressor-interacting protein 1	MCRI1_HUMAN	3	3	3	False	16,615700460951732	16,508816467524948	16,608070464188156	16,41391478975601	16,725315493981615	16,34719231484054	16,625608412150353	16,616040502337796	16,48108927404071	16,420365945605084	16,427621291831777	16,486369450895623	100420,9296875	93250,0234375	99891,234375	87313,359375	108348,1875	83367,203125	101112,9609375	100444,6015625	91474,9609375	87704,6640625	88146,84375	91810,3671875
C9JQI7;C9JQI7-2	TMEM232	Homo sapiens	Transmembrane protein 232;Isoform 1 of Transmembrane protein 232	TM232_HUMAN	1	1	1	False	15,273885643075007	12,041850955347	15,446801119486182	15,241830444877847	12,503142239293442	13,660415861825724	15,01104277157074	11,51753027115953	NaN	12,317571049069015	12,760099418787789	NaN	39618,47265625	4216,560546875	44663,265625	38747,8984375	5805,2490234375	12947,7685546875	33019,77734375	2931,71728515625	NaN	5104,560546875	6937,015625	NaN
E0CX11;Q5SZL2;Q5SZL2-4	STMP1;CEP85L;CEP85L	Homo sapiens	Short transmembrane mitochondrial protein 1;Centrosomal protein of 85 kDa-like;Isoform 4 of Centrosomal protein of 85 kDa-like	STMP1_HUMAN;CE85L_HUMAN;CE85L_HUMAN	1	1	1	False	13,29810229338859	13,341244214449471	12,754042475953183	12,944499926880564	12,593773955020833	12,95433930410046	12,897212778810212	12,566676678835867	12,790012446050975	12,997919057714906	12,792724772658335	12,890369865068001	10072,27734375	10378,0244140625	6907,95263671875	7882,8408203125	6181,64013671875	7936,78662109375	7628,65380859375	6066,61767578125	7082,35009765625	8180,1923828125	7095,677734375	7592,5556640625
E9PAV3	NACA	Homo sapiens	Nascent polypeptide-associated complex subunit alpha, muscle-specific form	NACAM_HUMAN	6	6	8	False	19,342591916037403	19,502654469217486	19,218447647671244	19,30770361561474	19,574748034141653	19,431368544497644	19,058835516468935	19,385904650684434	19,446204425891665	19,35546159800409	19,268408073208498	19,543918590838743	664814,3125	742820,6875	609999,125	648930,125	780883,625	707008,75	546111,3125	685076,0625	714316,75	670771,375	631493,375	764373,6875
E9PRG8	C11orf98	Homo sapiens	Uncharacterized protein C11orf98	CK098_HUMAN	6	6	7	False	13,324609356638714	13,128520981720493	13,19213310224712	13,512528295243824	13,446189025709042	13,385523960788408	12,444557316254182	13,02727496559877	13,0945529277829	13,192702927446733	13,221487263011023	12,89869677345039	10259,048828125	8955,2685546875	9358,9638671875	11686,28125	11161,080078125	10701,4892578125	5574,23193359375	8348,34765625	8746,880859375	9362,6611328125	9551,3388671875	7636,5048828125
F8WCM5;P01308	INS-IGF2;INS	Homo sapiens	Insulin, isoform 2;Insulin	INSR2_HUMAN;INS_HUMAN	1	1	1	True	14,19658141635121	14,144293374700515	13,571098156452441	14,498062764080407	14,058918564409735	13,702163594412434	13,664146248958923	13,634261791828667	13,29190741937266	13,264119552118583	13,707141295082591	13,194579230606688	18775,73046875	18107,419921875	12170,4775390625	23139,3828125	17066,9609375	13327,916015625	12981,291015625	12715,158203125	10029,1201171875	9837,796875	13373,98046875	9374,845703125
G9CGD6;G9CGD6-2;G9CGD6-3;Q6P9H4	CNK3/IPCEF1;CNK3/IPCEF1;CNK3/IPCEF1;CNKSR3	Homo sapiens	CNK3/IPCEF1 fusion protein;Isoform CNK3-IPCEF1-2 of CNK3/IPCEF1 fusion protein;Isoform CNK3-IPCEF1-3 of CNK3/IPCEF1 fusion protein;Connector enhancer of kinase suppressor of ras 3	CNIPF_HUMAN;CNIPF_HUMAN;CNIPF_HUMAN;CNKR3_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN
L0R6Q1	SLC35A4	Homo sapiens	SLC35A4 upstream open reading frame protein	S35U4_HUMAN	4	4	5	False	14,332942773692698	14,547625320557852	14,30586831689137	14,346706602910729	13,86909262797178	14,439470123532171	14,40342492607376	14,148566884335764	14,155144030651048	14,155295999248914	14,183700948110138	14,32339717918262	20636,958984375	23948,12890625	20253,28515625	20834,78515625	14962,80078125	22218,443359375	21670,201171875	18161,13671875	18244,12109375	18246,04296875	18608,845703125	20500,865234375
L0R819	ASDURF	Homo sapiens	ASNSD1 upstream open reading frame protein	ASURF_HUMAN	4	4	4	False	13,763283194220717	14,143500304637147	13,991050959803603	14,207247178115711	14,190027041283933	14,2337428316504	14,25427810471157	14,241042813122764	14,058665443142354	14,093201379931044	14,052228559215283	14,354841631153473	13904,6826171875	18097,46875	16282,6845703125	18915,052734375	18690,623046875	19265,64453125	19541,83203125	19363,375	17063,966796875	17477,380859375	16988,001953125	20952,599609375
