PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] ASC_WT_SN_WO_1.raw.PG.Log2Quantity	[2] ASC_WT_SN_WO_2.raw.PG.Log2Quantity	[3] ASC_WT_SN_WO_3.raw.PG.Log2Quantity	[4] ASC_WT_SN_Light_1.raw.PG.Log2Quantity	[5] ASC_WT_SN_Light_2.raw.PG.Log2Quantity	[6] ASC_WT_SN_Light_3.raw.PG.Log2Quantity	[7] ASC_TLR10_LOV_SN_WO_1.raw.PG.Log2Quantity	[8] ASC_TLR10_LOV_SN_WO_2.raw.PG.Log2Quantity	[9] ASC_TLR10_LOV_SN_WO_3.raw.PG.Log2Quantity	[10] ASC_TLR10_LOV_SN_Light_1.raw.PG.Log2Quantity	[11] ASC_TLR10_LOV_SN_Light_2.raw.PG.Log2Quantity	[12] ASC_TLR10_LOV_SN_Light_3.raw.PG.Log2Quantity	[1] ASC_WT_SN_WO_1.raw.PG.MS2Quantity	[2] ASC_WT_SN_WO_2.raw.PG.MS2Quantity	[3] ASC_WT_SN_WO_3.raw.PG.MS2Quantity	[4] ASC_WT_SN_Light_1.raw.PG.MS2Quantity	[5] ASC_WT_SN_Light_2.raw.PG.MS2Quantity	[6] ASC_WT_SN_Light_3.raw.PG.MS2Quantity	[7] ASC_TLR10_LOV_SN_WO_1.raw.PG.MS2Quantity	[8] ASC_TLR10_LOV_SN_WO_2.raw.PG.MS2Quantity	[9] ASC_TLR10_LOV_SN_WO_3.raw.PG.MS2Quantity	[10] ASC_TLR10_LOV_SN_Light_1.raw.PG.MS2Quantity	[11] ASC_TLR10_LOV_SN_Light_2.raw.PG.MS2Quantity	[12] ASC_TLR10_LOV_SN_Light_3.raw.PG.MS2Quantity
P54826	GAS1	Homo sapiens	Growth arrest-specific protein 1	GAS1_HUMAN	4	5	5	False	11,390295193632038	12,151329693024357	12,136440310558887	11,893787187430615	12,651370143941183	12,568817922779472	11,286197600131143	11,833467567147219	11,498578991372552	11,502810563875217	12,15563879644584	12,0232875264474	2684,23486328125	4548,9873046875	4502,28076171875	3805,28076171875	6433,419921875	6075,62841796875	2497,37646484375	3649,460693359375	2893,4580078125	2901,957275390625	4562,5947265625	4162,65283203125
P54886;P54886-2	ALDH18A1	Homo sapiens	Delta-1-pyrroline-5-carboxylate synthase;Isoform Short of Delta-1-pyrroline-5-carboxylate synthase	P5CS_HUMAN	3	3	3	False	9,992714422020224	9,224239903992157	-0,43388358112221315	9,247820337116032	9,243571193952786	9,275874278654852	9,074906310278333	9,355959153534748	9,122313471648361	9,704374707525364	9,391917188207456	2,3204958005525036	1018,8418579101562	598,0987548828125	0,7402663826942444	607,954833984375	606,1668701171875	619,8925170898438	539,2858276367188	655,276123046875	557,3012084960938	834,2723999023438	671,8135986328125	4,9950385093688965
P54920	NAPA	Homo sapiens	Alpha-soluble NSF attachment protein	SNAA_HUMAN	6	6	6	True	12,232231336370306	11,926381513403452	10,812628676538756	12,32748713232763	12,61641086546876	12,589357180471854	11,68864356838673	10,059095706368517	12,092997417841676	12,721499971611701	12,84721585571592	12,36653179688428	4811,36767578125	3892,230712890625	1798,5626220703125	5139,7666015625	6279,3994140625	6162,744140625	3300,899658203125	1066,8160400390625	4368,7275390625	6753,8759765625	7368,8095703125	5280,76708984375
P55001;P55001-2;P55001-3	MFAP2	Homo sapiens	Microfibrillar-associated protein 2;Isoform A' of Microfibrillar-associated protein 2;Isoform B of Microfibrillar-associated protein 2	MFAP2_HUMAN	8	8	11	False	18,74323687799474	19,15589568653415	19,76428899357819	19,008317138275018	19,25126641020138	19,09464296449497	18,78875307646194	19,701227236620806	19,284138554453623	18,522499998652105	18,931636284233484	19,11763660225689	438810	584116,125	890520,3125	527319,25	624034,5625	559835,3125	452874,90625	852433,1875	638416,5625	376554,71875	500023,46875	568829,4375
P55010	EIF5	Homo sapiens	Eukaryotic translation initiation factor 5	IF5_HUMAN	8	8	8	False	12,038231292398144	12,385503422793017	11,546092794365471	11,911121304978316	12,85128238818843	12,049609119349856	12,093808903205476	10,77055310151469	12,150752116974541	11,829405798617527	12,26182520515686	11,447150212143418	4205,99462890625	5350,66845703125	2990,337890625	3851,27734375	7389,609375	4239,29638671875	4371,185546875	1746,8658447265625	4547,16650390625	3639,200439453125	4911,08203125	2792,129638671875
P55011;P55011-3	SLC12A2	Homo sapiens	Solute carrier family 12 member 2;Isoform 2 of Solute carrier family 12 member 2	S12A2_HUMAN	2	2	2	False	10,85763651426735	11,737653360806341	12,615319137713826	12,514034370972093	11,968772859681867	11,658648531737608	11,19393692750502	12,046067196712679	11,599954372740013	11,485602459903534	11,293042325038275	11,9649065484654	1855,556884765625	3414,9609375	6274,6494140625	5849,24365234375	4008,294677734375	3232,979248046875	2342,668212890625	4228,9013671875	3104,08935546875	2867,549072265625	2509,253173828125	3997,567138671875
P55036	PSMD4	Homo sapiens	26S proteasome non-ATPase regulatory subunit 4	PSMD4_HUMAN	7	8	8	False	15,599993065430704	14,852304044018094	15,538142860784715	15,68559329565402	14,84699347842541	15,42135681419603	15,54351238422602	14,772396132102246	15,006885721404469	15,866684575304731	15,139705284515484	15,085051127070152	49666,76171875	29579,376953125	47582,48046875	52702,84765625	29470,6953125	43882,4609375	47759,90625	27985,58203125	32924,76953125	59751,38671875	36099,8515625	34757,84765625
P55060;P55060-3	CSE1L	Homo sapiens	Exportin-2;Isoform 3 of Exportin-2	XPO2_HUMAN	5	5	6	True	12,01581367004616	11,676799123676066	12,113381317466281	11,794794414022014	12,27505001693848	13,192900793480291	12,226427628077351	13,106586900822034	12,487620001891209	11,909147626381891	12,040911909901522	11,153550640142814	4141,14404296875	3273,910400390625	4430,8916015625	3552,93212890625	4956,3076171875	9363,9453125	4792,05126953125	8820,146484375	5743,1240234375	3846,01220703125	4213,81689453125	2277,997802734375
P55072	VCP	Homo sapiens	Transitional endoplasmic reticulum ATPase	TERA_HUMAN	47	49	57	False	17,39930087538252	17,063882017967526	16,842340463557456	17,248871045626075	16,774338270576887	16,88633774858189	17,099867378483143	16,597752854408117	17,222805513654933	17,486905709374874	16,850422840400075	16,803958643486094	172866,75	137006,234375	117503,1953125	155749,828125	112093,125	121141,84375	140466,578125	99179,3984375	152961,125	183689	118163,328125	114418,328125
P55083;P55083-2	MFAP4	Homo sapiens	Microfibril-associated glycoprotein 4;Isoform 2 of Microfibril-associated glycoprotein 4	MFAP4_HUMAN	3	3	4	False	13,42283690300959	14,722986235516643	13,486857480045325	12,755754543709319	14,828813061550404	14,747774219882112	13,396143005827177	14,35788807829668	14,946862469270023	14,242381560443132	15,469846602265015	15,461475825156219	10981,8759765625	27043,349609375	11480,1787109375	6916,1552734375	29101,64453125	27512,015625	10780,548828125	20996,890625	31583,041015625	19381,3515625	45382,44140625	45119,88671875
P55084;P55084-2	HADHB	Homo sapiens	Trifunctional enzyme subunit beta, mitochondrial;Isoform 2 of Trifunctional enzyme subunit beta, mitochondrial	ECHB_HUMAN	8	9	9	True	11,533451411978735	10,871731278375483	11,731921409440396	9,626179359627102	10,447594813939316	10,550949650109777	10,643507449363607	11,11038995483076	10,036118094830412	10,412212930709304	10,564644584197673	11,160596377736683	2964,25	1873,7740478515625	3401,419921875	790,2576904296875	1396,4951171875	1500,2109375	1599,61328125	2210,85693359375	1049,9595947265625	1362,662841796875	1514,5196533203125	2289,150146484375
P55145	MANF	Homo sapiens	Mesencephalic astrocyte-derived neurotrophic factor	MANF_HUMAN	10	11	13	False	16,27270822806542	15,479845378948843	16,33575902135025	16,343065998905043	15,17932203768916	15,687525193172462	16,204002703656307	15,563497129777693	16,00224675080379	16,25972387132419	15,40989807036756	15,558349706864426	79172,3046875	45698,0625	82709,1328125	83129,1015625	37104,8984375	52773,46875	75490,25	48426,09765625	65638,140625	78462,9453125	43535,30078125	48253,625
P55196;P55196-5	AFDN	Homo sapiens	Afadin;Isoform 5 of Afadin	AFAD_HUMAN	9	9	9	False	10,41504179883871	10,430792480937367	11,177088723068819	11,293460562972017	11,269463732459336	10,992074895730445	11,155735444358452	10,171481025405253	10,195392334146288	11,021494448372497	11,59667329564985	11,114168391573362	1365,33740234375	1380,3251953125	2315,468994140625	2509,980712890625	2468,57666015625	2036,7806396484375	2281,4501953125	1153,2431640625	1172,516357421875	2078,7412109375	3097,037841796875	2216,65478515625
P55209;P55209-2	NAP1L1	Homo sapiens	Nucleosome assembly protein 1-like 1;Isoform 2 of Nucleosome assembly protein 1-like 1	NP1L1_HUMAN	6	6	6	True	12,880463251912323	13,157839096474069	11,48443903841192	12,680453531764257	13,491542913296273	11,241015164004619	11,484242215835078	10,911722133895372	12,903244914080718	11,081660756467969	11,570500699543178	9,285172043616564	7540,59814453125	9139,1171875	2865,237548828125	6564,427734375	11517,5234375	2420,37548828125	2864,8466796875	1926,4407958984375	7660,6171875	2167,266357421875	3041,359619140625	623,9004516601562
P55210	CASP7	Homo sapiens	Caspase-7	CASP7_HUMAN	4	4	4	False	12,457922635714741	11,676766632933681	12,678167588786934	12,593597196943117	11,449437724414455	13,027672344820138	12,44886820225284	12,097709392357585	12,008143910930078	12,739770207903199	11,212904653804861	12,133988485110677	5626,1123046875	3273,836669921875	6554,03466796875	6180,8828125	2796,560302734375	8350,6474609375	5590,9130859375	4383,01953125	4119,18701171875	6839,95068359375	2373,671630859375	4494,6357421875
P55212;P55212-2	CASP6	Homo sapiens	Caspase-6;Isoform Beta of Caspase-6	CASP6_HUMAN	1	1	1	False	15,031982817032278	14,661694823492377	15,091815643916869	15,161101582477299	14,72954762172633	15,045110723352101	15,04524573450795	15,694302725508068	14,960052766205031	15,460291775734328	14,955792402579045	15,110752189395347	33502,5390625	25918,50390625	34921,203125	36639,23046875	27166,623046875	33808,7890625	33811,953125	53021,97265625	31873,123046875	45082,87109375	31779,138671875	35382,59375
P55263;P55263-2;P55263-3	ADK	Homo sapiens	Adenosine kinase;Isoform 2 of Adenosine kinase;Isoform 3 of Adenosine kinase	ADK_HUMAN	3	3	3	False	11,079773172131908	10,354915594784055	10,286484862255195	10,909301565316227	10,718366580798126	9,874751110632694	11,22564051189426	12,464540640261468	10,530677085642768	10,976798510155621	10,828283041537887	9,489720464712603	2164,4326171875	1309,6046142578125	1248,9368896484375	1923,2113037109375	1684,8057861328125	938,8501586914062	2394,71875	5651,97998046875	1479,277587890625	2015,327392578125	1818,1846923828125	718,9364624023438
P55268	LAMB2	Homo sapiens	Laminin subunit beta-2	LAMB2_HUMAN	41	41	43	True	13,968836917602276	15,8101281531777	14,092386810336055	12,872621811410571	14,760424336200554	14,43776299187865	14,356755261687882	15,140877034304426	15,42055998487015	13,25843606587102	14,997767658812243	14,555629213018205	16033,890625	57454,3359375	17467,515625	7499,72412109375	27754,3125	22192,16796875	20980,41015625	36129,18359375	43858,23046875	9799,1171875	32717,3359375	24081,359375
P55283	CDH4	Homo sapiens	Cadherin-4	CADH4_HUMAN	7	7	7	True	13,256021478257983	12,913683988323998	13,024313534480655	12,825340521073926	12,846729372818656	13,098171229044848	12,086127638210193	12,194362055027405	12,378648753056263	12,23068278658456	11,911277045276796	12,614614822326338	9782,73046875	7716,2490234375	8331,228515625	7257,92041015625	7366,3251953125	8768,845703125	4347,97412109375	4686,71728515625	5325,30615234375	4806,2060546875	3851,693115234375	6271,5869140625
P55287;P55287-2	CDH11	Homo sapiens	Cadherin-11;Isoform 2 of Cadherin-11	CAD11_HUMAN	5	5	5	True	11,131064089761061	10,698385471398122	10,22568110600652	10,764819768862816	10,578564107837437	10,200992118487328	11,884742810436636	11,71122584293024	11,394272964571934	11,81528526886221	11,286679017362163	11,25907113024787	2242,76708984375	1661,63232421875	1197,39306640625	1739,9375	1529,202880859375	1177,0762939453125	3781,499755859375	3352,974609375	2691,64599609375	3603,755126953125	2498,2099609375	2450,85791015625
P55290;P55290-4	CDH13	Homo sapiens	Cadherin-13;Isoform 4 of Cadherin-13	CAD13_HUMAN	12	12	14	False	17,18887735393423	17,335627375236545	17,036179986052655	17,495726353353195	17,510125853452895	17,168977027435904	17,366452690019326	17,771499242175018	17,20481976659693	17,454345485728794	17,63999961896851	17,60231737453898	149405,875	165403,171875	134400,59375	184815,515625	186669,390625	147359,140625	168975,28125	223745,515625	151066,03125	179589,75	204253,265625	198987,375
P55327;P55327-2;P55327-3;P55327-4;P55327-5;P55327-6;P55327-7;P55327-8	TPD52	Homo sapiens	Tumor protein D52;Isoform 2 of Tumor protein D52;Isoform 3 of Tumor protein D52;Isoform 4 of Tumor protein D52;Isoform 5 of Tumor protein D52;Isoform 6 of Tumor protein D52;Isoform 7 of Tumor protein D52;Isoform 8 of Tumor protein D52	TPD52_HUMAN	1	1	1	False	6,345105381452283	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	81,29560089111328	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
P55735	SEC13	Homo sapiens	Protein SEC13 homolog	SEC13_HUMAN	6	6	7	False	13,223869438212759	12,751847010431344	13,214089032517963	13,503880316581482	12,827408320038998	13,04856602996206	13,411072844046185	11,861336373924257	13,057578151369267	13,766222755686409	13,120150056897177	13,167246619581059	9567,123046875	6897,4482421875	9502,484375	11616,439453125	7268,33056640625	8472,46484375	10892,69140625	3720,643310546875	8525,5556640625	13933,04296875	8903,4580078125	9198,90625
P55769	SNU13	Homo sapiens	NHP2-like protein 1	NH2L1_HUMAN	3	3	3	False	11,971178131561514	10,87527886637431	11,224843547605472	10,927577790054938	9,709498884845502	10,135253988880454	10,197039821990426	1,217259002466247	8,809579153486547	10,965695698494459	9,430591646522045	9,651607842600841	4014,98291015625	1878,3873291015625	2393,396240234375	1947,729736328125	837,2408447265625	1124,64501953125	1173,8560791015625	2,325045585632324	448,69122314453125	1999,877197265625	690,0665283203125	804,3099975585938
P55786	NPEPPS	Homo sapiens	Puromycin-sensitive aminopeptidase	PSA_HUMAN	14	14	14	False	11,594082175679617	11,530186867288078	11,90387908826641	11,606400129327348	11,499160864856972	11,724386969067714	11,863937736034321	11,521745513717743	11,542156433228447	11,96225194752252	11,781516603202563	12,191554467797236	3091,48046875	2957,550048828125	3831,99267578125	3117,989013671875	2894,625244140625	3383,702392578125	3727,358154296875	2940,295654296875	2982,18994140625	3990,21826171875	3520,3828125	4677,60546875
P55795	HNRNPH2	Homo sapiens	Heterogeneous nuclear ribonucleoprotein H2	HNRH2_HUMAN	4	4	4	False	9,97681721051471	9,362891727520246	9,764048293552602	9,419437794319245	9,279933720600887	9,861848050549693	10,092328574622018	10,303459004603933	9,709247078750202	9,913850132350817	9,156311646487328	3,1274351924884365	1007,6767578125	658,4324951171875	869,503662109375	684,7520141601562	621,6392211914062	930,4907836914062	1091,6756591796875	1263,7181396484375	837,0947265625	964,6422119140625	570,5903930664062	8,738800048828125
P55808-3	XG	Homo sapiens	Isoform 3 of Glycoprotein Xg	XG_HUMAN	3	3	5	True	11,931988332508492	12,36470469591895	12,736436616152686	12,22103774153921	12,164133092076115	11,673346497153128	12,25006994811678	12,898138020386774	12,890010481521147	12,07074219313423	12,153800945683784	12,038130965405113	3907,38671875	5274,08349609375	6824,1640625	4774,181640625	4589,53759765625	3266,084716796875	4871,228515625	7633,5478515625	7590,66455078125	4301,85205078125	4556,7861328125	4205,7021484375
P55809	OXCT1	Homo sapiens	Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial	SCOT1_HUMAN	11	11	11	False	13,333752636254879	13,116578279880109	13,407625516744982	12,972137628252531	12,823611557729382	13,349064129112788	12,893182174665691	13,18005270379925	13,407214722705698	12,937847560656644	13,002249154812146	12,970999684789122	10324,2734375	8881,4423828125	10866,6943359375	8035,30810546875	7249,2275390625	10434,4296875	7607,37060546875	9280,923828125	10863,6005859375	7846,576171875	8204,78125	8028,97265625
P55854;P55854-2;P61956;P61956-2;Q6EEV6	SUMO3;SUMO3;SUMO2;SUMO2;SUMO4	Homo sapiens	Small ubiquitin-related modifier 3;Isoform 2 of Small ubiquitin-related modifier 3;Small ubiquitin-related modifier 2;Isoform 2 of Small ubiquitin-related modifier 2;Small ubiquitin-related modifier 4	SUMO3_HUMAN;SUMO3_HUMAN;SUMO2_HUMAN;SUMO2_HUMAN;SUMO4_HUMAN	1	1	1	False	17,820382039846724	17,188128954176122	18,16272337973586	17,890605137173345	16,930371808391754	17,81395885593587	17,759860557822524	17,718781185807146	17,48194413037095	17,89522403606652	17,037666087365487	17,63772002617728	231456,578125	149328,390625	293443,53125	243001,40625	124896,3515625	230428,375	221947,75	215717,125	183058,359375	243780,640625	134539,109375	203930,78125
P55884;P55884-2	EIF3B	Homo sapiens	Eukaryotic translation initiation factor 3 subunit B;Isoform 2 of Eukaryotic translation initiation factor 3 subunit B	EIF3B_HUMAN	16	16	16	False	15,243701636450531	14,906368407650163	14,717749835322433	14,787289031429026	14,608152491646305	14,808785403120488	14,885670589528152	13,944615201630663	14,823446448600881	14,81713453909922	14,749262322764508	14,146817243982188	38798,1875	30708,8828125	26945,37109375	28275,97265625	24974,228515625	28700,443359375	30271,458984375	15766,94140625	28993,591796875	28867,01953125	27540,408203125	18139,125
P55899	FCGRT	Homo sapiens	IgG receptor FcRn large subunit p51	FCGRN_HUMAN	1	1	1	True	NaN	6,3894777351281435	7,458071376559046	8,20147694463871	8,007229719556479	NaN	7,4978396577686945	NaN	9,584467449724995	NaN	8,413033628261706	NaN	NaN	83,83482360839844	175,83413696289062	294,36798095703125	257,2861022949219	NaN	180,74847412109375	NaN	767,7365112304688	NaN	340,85955810546875	NaN
P56181-2	NDUFV3	Homo sapiens	Isoform 2 of NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial	NDUV3_HUMAN	1	1	1	True	NaN	15,053799633299295	10,289340409841419	11,90390886866104	12,300284963698262	14,251912725756318	13,89319486078146	14,679719546598763	14,739079912263977	10,635885586905639	9,86902012374477	NaN	NaN	34013,0234375	1251,411376953125	3832,07177734375	5043,763671875	19509,818359375	15214,875	26244,35546875	27346,71484375	1591,1846923828125	935,1280517578125	NaN
P56182	RRP1	Homo sapiens	Ribosomal RNA processing protein 1 homolog A	RRP1_HUMAN	1	1	1	False	0,7785585442134683	NaN	1,2088166104298919	NaN	NaN	NaN	NaN	0	NaN	-1,135048489070012	NaN	NaN	1,7154160737991333	NaN	2,3114795684814453	NaN	NaN	NaN	NaN	1	NaN	0,4553196132183075	NaN	NaN
P56192	MARS1	Homo sapiens	Methionine--tRNA ligase, cytoplasmic	SYMC_HUMAN	2	2	2	True	10,566503072615012	8,538570473509496	7,14565264284118	8,988387296765485	8,491260681752351	11,42798566619917	10,516649486403331	10,899795011288534	10,810141983388359	10,170616740892745	10,003204774203718	6,7554529212637044	1516,471923828125	371,84832763671875	141,59756469726562	507,8952941894531	359,8522033691406	2755,28466796875	1464,9639892578125	1910,580078125	1795,4652099609375	1152,552490234375	1026,2772216796875	108,0423355102539
P56211	ARPP19	Homo sapiens	cAMP-regulated phosphoprotein 19	ARP19_HUMAN	3	4	4	False	13,252657348679133	12,715643763125899	13,866613647731482	13,827218927449872	13,011289541128686	14,153513685862121	13,496757248687734	13,98147443346035	13,064136693286292	13,647997306561543	13,249262928841928	13,659784065683057	9759,9453125	6726,51611328125	14937,1123046875	14534,7529296875	8256,3564453125	18223,515625	11559,2265625	16174,958984375	8564,4013671875	12836,7939453125	9737,0087890625	12942,099609375
P56381;Q5VTU8	ATP5F1E;ATP5F1EP2	Homo sapiens	ATP synthase subunit epsilon, mitochondrial;ATP synthase subunit epsilon-like protein, mitochondrial	ATP5E_HUMAN;AT5EL_HUMAN	1	1	1	True	10,321283910458932	11,910058292071938	11,3092075143543	11,523591746135576	12,130539456469702	12,0522064986195	9,552488285930231	11,332853610527197	11,447438808998063	11,227539563309032	12,412647240202842	12,360360187805055	1279,4285888671875	3848,440673828125	2537,527099609375	2944,060791015625	4483,9033203125	4246,935546875	750,9058837890625	2579,46044921875	2792,688232421875	2397,873046875	5452,29248046875	5258,22509765625
P56385	ATP5ME	Homo sapiens	ATP synthase subunit e, mitochondrial	ATP5I_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	12,085048857152637	NaN	NaN	NaN	NaN	NaN	11,992349828226518	NaN	NaN	NaN	NaN	NaN	4344,72412109375	NaN	NaN	NaN	NaN	NaN	4074,337646484375	NaN
P56537	EIF6	Homo sapiens	Eukaryotic translation initiation factor 6	IF6_HUMAN	5	5	5	False	14,285103731940177	13,651281996068652	13,557507407125382	14,160518827608383	13,654387573715171	14,263640431383905	14,205471860887966	13,834590348644177	13,86696853362571	14,589327231890962	14,08949283100504	14,16523441158654	19963,869140625	12866,0537109375	12056,365234375	18312,216796875	12893,779296875	19669,060546875	18891,791015625	14609,2080078125	14940,787109375	24650,46484375	17432,51171875	18372,169921875
P56730	PRSS12	Homo sapiens	Neurotrypsin	NETR_HUMAN	2	2	2	True	12,436519536168758	12,485055395110374	13,042235321387848	12,398936487149236	12,459376082806957	11,735232688541306	10,292041711152155	11,925223640673119	11,55718601202328	10,273695164518458	10,954416076379676	8,956613049051207	5543,26220703125	5732,923828125	8435,3681640625	5400,7216796875	5631,783203125	3409,23583984375	1253,7567138671875	3889,108154296875	3013,419921875	1237,913818359375	1984,30224609375	496,8315734863281
P58107	EPPK1	Homo sapiens	Epiplakin	EPIPL_HUMAN	3	3	4	False	8,517735337867022	4,017168282803462	1,8810700725153868	NaN	NaN	-1,599701114834293	NaN	-0,5397664771846314	NaN	NaN	NaN	NaN	366,5167541503906	16,191539764404297	3,6834816932678223	NaN	NaN	0,32994532585144043	NaN	0,6878822445869446	NaN	NaN	NaN	NaN
P58215	LOXL3	Homo sapiens	Lysyl oxidase homolog 3	LOXL3_HUMAN	20	20	25	True	15,841571545678606	16,296197027524034	15,410314442268755	15,149642162668682	15,735482479229416	15,13018419968619	15,8776160926131	15,78926975397718	16,38121617292672	15,268743581393682	15,828178040961145	15,529127870166374	58720,29296875	80471,875	43547,8671875	36349,35546875	54557,21875	35862,39453125	60205,8515625	56629,640625	85356,6640625	39477,515625	58177,67578125	47286,078125
P58397;P58397-3	ADAMTS12	Homo sapiens	A disintegrin and metalloproteinase with thrombospondin motifs 12;Isoform 3 of A disintegrin and metalloproteinase with thrombospondin motifs 12	ATS12_HUMAN	12	12	13	True	11,766041237401378	12,261565700578778	11,03440119073468	10,83096406833946	11,388402704990273	10,493721955903819	11,947908701718246	11,592833617645203	11,687825340582988	10,860721951858139	10,677317262884952	10,034668510871958	3482,822509765625	4910,19873046875	2097,421630859375	1821,566650390625	2680,716064453125	1441,8665771484375	3950,744140625	3088,80615234375	3299,028076171875	1859,529541015625	1637,543212890625	1048,9051513671875
P58546	MTPN	Homo sapiens	Myotrophin	MTPN_HUMAN	8	8	8	True	14,594317427357986	13,775823747138567	14,532899493362736	14,909434062357569	14,18069924418125	14,880609726674416	14,976610182279883	15,53538561931418	14,113525985666511	15,593913203709587	14,719633641443286	14,653841565773314	24735,876953125	14026,0751953125	23704,9296875	30774,20703125	18570,16796875	30165,455078125	32241,029296875	47491,62890625	17725,34375	49457,89453125	26980,578125	25777,80078125
P59998;P59998-3	ARPC4	Homo sapiens	Actin-related protein 2/3 complex subunit 4;Isoform 3 of Actin-related protein 2/3 complex subunit 4	ARPC4_HUMAN	6	6	7	False	14,907178672181843	14,182782289366664	14,762837805291893	14,163237208959966	14,072413633350262	15,285621211121912	14,620039228487427	15,733838831363235	14,127841495154154	14,691733403977246	14,403211792106976	14,957890335816021	30726,134765625	18597	27800,78125	18346,75390625	17227,35546875	39942,0625	25180,84765625	54495,09765625	17902,103515625	26463,814453125	21667	31825,384765625
P60033	CD81	Homo sapiens	CD81 antigen	CD81_HUMAN	2	2	2	True	11,50956191694939	11,122767342115651	11,264935195240398	10,777040956555046	13,191611995323875	11,088083787536698	11,458369062591244	11,71301484195454	12,219898336395982	10,672200222724001	10,540730874318678	10,63281308677995	2915,5693359375	2229,90625	2460,840087890625	1754,7392578125	9355,583984375	2176,936767578125	2813,9267578125	3357,135009765625	4770,41259765625	1631,745361328125	1489,622314453125	1587,799560546875
P60174;P60174-3	TPI1	Homo sapiens	Triosephosphate isomerase;Isoform 2 of Triosephosphate isomerase	TPIS_HUMAN	21	21	31	False	19,14452848793735	18,925112512068985	19,17103749124385	19,364851745154567	18,842218542479454	18,958046154714385	19,2921040767237	18,754849894800323	19,293731230211865	19,626259361153185	19,273322243093947	19,243846445765232	579531,875	497767,5	590279	675151,5	469973,0625	509261,15625	641951,1875	442356,46875	642675,625	809268,75	633648,0625	620833,3125
P60228	EIF3E	Homo sapiens	Eukaryotic translation initiation factor 3 subunit E	EIF3E_HUMAN	5	5	5	False	12,497881431935932	11,509317866664373	13,106493932335258	11,094745718670765	10,433243494643055	8,570318981893895	11,321693766694604	7,822870508129765	10,215057616350343	9,775702703021976	9,9513148668587	8,309307866599774	5784,11865234375	2915,076171875	8819,578125	2187,012451171875	1382,6722412109375	380,1220703125	2559,584228515625	226,42202758789062	1188,6082763671875	876,55615234375	990,0206909179688	317,21295166015625
P60468	SEC61B	Homo sapiens	Protein transport protein Sec61 subunit beta	SC61B_HUMAN	2	2	2	False	11,257688234758454	12,136999401436903	12,585007215517429	12,02138600314067	12,732500247002303	12,827027668044648	11,586095536008528	12,524982819872779	12,351936569951572	11,769957666235614	12,703057299319573	12,804804278871437	2448,509765625	4504,02587890625	6144,1904296875	4157,169921875	6805,56982421875	7266,4130859375	3074,41357421875	5893,8017578125	5227,61279296875	3492,2900390625	6668,08740234375	7155,33837890625
P60520	GABARAPL2	Homo sapiens	Gamma-aminobutyric acid receptor-associated protein-like 2	GBRL2_HUMAN	3	3	3	True	11,717670252920282	10,492632418188016	10,739051061202925	12,184449226359579	11,1102094407722	11,240937743654666	10,61804803020464	9,499855495275328	10,413352504545982	11,863892377237057	11,176373295083943	6,302002109206912	3367,985595703125	1440,778076171875	1709,135498046875	4654,625	2210,580322265625	2420,24560546875	1571,63232421875	724,0048217773438	1363,7396240234375	3727,240966796875	2314,321044921875	78,90266418457031
P60660;P60660-2	MYL6	Homo sapiens	Myosin light polypeptide 6;Isoform Smooth muscle of Myosin light polypeptide 6	MYL6_HUMAN	10	11	12	True	17,617023926664178	17,06759585448609	17,8683264413521	18,35148439994043	17,590487456254095	18,068130099208695	17,753065221118394	17,460543386321135	17,37581129846229	18,179345882802433	17,873889857882258	18,33958921115121	201026,1875	137359,375	239277,703125	334462,375	197362,375	274820,5	220904,796875	180362,9375	170074,96875	296844,09375	240202,203125	331716,03125
P60709	ACTB	Homo sapiens	Actin, cytoplasmic 1	ACTB_HUMAN	1	1	2	True	5,16920019916877	5,168622237220892	NaN	8,62211305445661	8,881392292578226	NaN	NaN	NaN	5,7668940232243235	7,344745189987912	8,957440668531696	0,4502840968532909	35,98191833496094	35,967506408691406	NaN	394,0167236328125	471,5909729003906	NaN	NaN	NaN	54,45127868652344	162,5506134033203	497,1166687011719	1,3663092851638794
P60842	EIF4A1	Homo sapiens	Eukaryotic initiation factor 4A-I	IF4A1_HUMAN	14	16	16	True	14,402734564746993	14,04287186420121	14,268052634966784	13,907301919467955	13,704477295757842	14,332261689572652	14,11902104862581	14,261096350707193	13,388881280984744	13,72725105963245	13,672623883965837	13,37168187398211	21659,833984375	16878,181640625	19729,306640625	15364,3798828125	13349,3076171875	20627,21875	17792,986328125	19634,40625	10726,421875	13561,7060546875	13057,796875	10599,3037109375
