Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_WO / WT_WO	Q96JA1;Q96JA1-2	Q96JA1;Q96JA1-2	1,0439290074205474	1,0439290074205474	0,0003563331775897614	0,004137189007265448	12	Q96JA1;Q96JA1-2	LRIG1	Leucine-rich repeats and immunoglobulin-like domains protein 1;Isoform 2 of Leucine-rich repeats and immunoglobulin-like domains protein 1	LRIG1_HUMAN	4	106,18351756763728	2,061835175676373	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14865	Q14865	-2,1813783312517336	2,1813783312517336	0,0003669325749495163	0,004197931951675215	11	Q14865	ARID5B	AT-rich interactive domain-containing protein 5B	ARI5B_HUMAN	3	-77,95349808611604	0,22046501913883954	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NPJ8;Q9NPJ8-2;Q9NPJ8-3;Q9UKK6	Q9NPJ8;Q9NPJ8-2;Q9NPJ8-3;Q9UKK6	-1,072157477759209	1,072157477759209	0,00037434059008007234	0,004245421819748013	12	Q9NPJ8;Q9NPJ8-2;Q9NPJ8-3;Q9UKK6	NXT2;NXT2;NXT2;NXT1	NTF2-related export protein 2;Isoform 2 of NTF2-related export protein 2;Isoform 3 of NTF2-related export protein 2;NTF2-related export protein 1	NXT2_HUMAN;NXT2_HUMAN;NXT2_HUMAN;NXT1_HUMAN	2	-52,439277969967414	0,4756072203003259	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NUD5;Q9NUD5-2	Q9NUD5;Q9NUD5-2	-0,7374591120225309	0,7374591120225309	0,0003770451705024925	0,004256745864855764	12	Q9NUD5;Q9NUD5-2	ZCCHC3	Zinc finger CCHC domain-containing protein 3;Isoform 2 of Zinc finger CCHC domain-containing protein 3	ZCHC3_HUMAN	4	-40,02052132046804	0,5997947867953196	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9H8M7	Q9H8M7	0,7401054778535202	0,7401054778535202	0,0003886211360750221	0,00433941773417409	12	Q9H8M7	MINDY3	Ubiquitin carboxyl-terminal hydrolase MINDY-3	MINY3_HUMAN	7	67,02979526767521	1,670297952676752	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P05026;P05026-2	P05026;P05026-2	-0,6024509246263037	0,6024509246263037	0,00039953085843192737	0,004400975535930175	12	P05026;P05026-2	ATP1B1	Sodium/potassium-transporting ATPase subunit beta-1;Isoform 2 of Sodium/potassium-transporting ATPase subunit beta-1	AT1B1_HUMAN	9	-34,13659170888026	0,6586340829111974	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NTN3;Q9NTN3-2	Q9NTN3;Q9NTN3-2	-1,9894238126324661	1,9894238126324661	0,0004188023902199698	0,004526714450352026	12	Q9NTN3;Q9NTN3-2	SLC35D1	UDP-glucuronic acid/UDP-N-acetylgalactosamine transporter;Isoform 2 of UDP-glucuronic acid/UDP-N-acetylgalactosamine transporter	S35D1_HUMAN	1	-74,81605522623305	0,2518394477376696	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P54821-2	P54821-2	-0,719137745151367	0,719137745151367	0,00042238632366395834	0,004542627832936036	12	P54821-2	PRRX1	Isoform 2 of Paired mesoderm homeobox protein 1	PRRX1_HUMAN	8	-39,2539605715377	0,6074603942846231	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P05186	P05186	0,631465791334141	0,631465791334141	0,00046606187749168997	0,004769612539931087	12	P05186	ALPL	Alkaline phosphatase, tissue-nonspecific isozyme	PPBT_HUMAN	10	54,91381327325116	1,5491381327325116	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P55268	P55268	0,6041240870246418	0,6041240870246418	0,00048725257525261055	0,004859744697181482	12	P55268	LAMB2	Laminin subunit beta-2	LAMB2_HUMAN	43	52,00555916289345	1,5200555916289344	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8WV44	Q8WV44	-0,6513761948288936	0,6513761948288936	0,000491519713925408	0,004873437788873007	12	Q8WV44	TRIM41	E3 ubiquitin-protein ligase TRIM41	TRI41_HUMAN	3	-36,332730172845906	0,6366726982715409	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9Y2S2;Q9Y2S2-2	Q9Y2S2;Q9Y2S2-2	-0,6600844075195885	0,6600844075195885	0,0005254684105912035	0,005057939177950879	12	Q9Y2S2;Q9Y2S2-2	CRYL1	Lambda-crystallin homolog;Isoform 2 of Lambda-crystallin homolog	CRYL1_HUMAN	14	-36,71587296372979	0,6328412703627021	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9P0M6	Q9P0M6	-1,8174130848276264	1,8174130848276264	0,0005377100060652926	0,005125941510769674	12	Q9P0M6	MACROH2A2	Core histone macro-H2A.2	H2AW_HUMAN	7	-71,6270725896413	0,28372927410358706	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96EU6;Q96EU6-2	Q96EU6;Q96EU6-2	-0,8310068707800121	0,8310068707800121	0,0005518643210853632	0,005188615023209067	12	Q96EU6;Q96EU6-2	RRP36	Ribosomal RNA processing protein 36 homolog;Isoform 2 of Ribosomal RNA processing protein 36 homolog	RRP36_HUMAN	5	-43,786321527202624	0,5621367847279738	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9BU40-4;Q9BU40-5	Q9BU40-4;Q9BU40-5	0,955059430480573	0,955059430480573	0,0005850398597888334	0,005336534115940691	12	Q9BU40-4;Q9BU40-5	CHRDL1	Isoform 3 of Chordin-like protein 1;Isoform 4 of Chordin-like protein 1	CRDL1_HUMAN	7	93,86594935002223	1,9386594935002224	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q6SZW1	Q6SZW1	-1,3215814194300453	1,3215814194300453	0,0006105401374280704	0,0054783298609424646	12	Q6SZW1	SARM1	NAD(+) hydrolase SARM1	SARM1_HUMAN	13	-59,99038696042107	0,40009613039578934	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O75438	O75438	-0,6561186429200869	0,6561186429200869	0,0006354740123415258	0,005571653762018616	12	O75438	NDUFB1	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	NDUB1_HUMAN	7	-36,54167453626105	0,6345832546373895	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8IY95;Q8IY95-2	Q8IY95;Q8IY95-2	-1,8980302535489284	1,8980302535489284	0,0006934667370101013	0,005818004268344096	12	Q8IY95;Q8IY95-2	TMEM192	Transmembrane protein 192;Isoform 2 of Transmembrane protein 192	TM192_HUMAN	2	-73,1690554953198	0,26830944504680193	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96RD7;Q96RD7-2	Q96RD7;Q96RD7-2	-1,516873865597344	1,516873865597344	0,0007150210282302874	0,005911243612667476	12	Q96RD7;Q96RD7-2	PANX1	Pannexin-1;Isoform 2 of Pannexin-1	PANX1_HUMAN	4	-65,05577067359401	0,34944229326405984	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q5VZM2	Q5VZM2	-0,6079105484703319	0,6079105484703319	0,0007197600375954157	0,005915227295676678	12	Q5VZM2	RRAGB	Ras-related GTP-binding protein B	RRAGB_HUMAN	2	-34,38536908760316	0,6561463091239684	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P10276;P10276-2	P10276;P10276-2	-1,114631763204211	1,114631763204211	0,0007268505208744251	0,005939757793778861	12	P10276;P10276-2	RARA	Retinoic acid receptor alpha;Isoform Alpha-2 of Retinoic acid receptor alpha	RARA_HUMAN	3	-53,819098648385165	0,4618090135161483	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P17301	P17301	-0,8195688744801686	0,8195688744801686	0,0007561399706223182	0,006083970660743854	12	P17301	ITGA2	Integrin alpha-2	ITA2_HUMAN	10	-43,33887602640911	0,5666112397359089	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P11171;P11171-2;P11171-3;P11171-4	P11171;P11171-2;P11171-3;P11171-4	-1,066341237933441	1,066341237933441	0,0007991907600428599	0,006278117195303138	12	P11171;P11171-2;P11171-3;P11171-4	EPB41	Protein 4.1;Isoform 2 of Protein 4.1;Isoform 3 of Protein 4.1;Isoform 4 of Protein 4.1	EPB41_HUMAN	9	-52,24714940833064	0,47752850591669355	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9H4G0-2	Q9H4G0-2	1,0341451556984336	1,0341451556984336	0,0008334260878281836	0,006395269571906061	12	Q9H4G0-2	EPB41L1	Isoform 2 of Band 4.1-like protein 1	E41L1_HUMAN	14	104,78998384247208	2,047899838424721	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UKX5;Q9UKX5-2	Q9UKX5;Q9UKX5-2	1,3098690142191214	1,3098690142191214	0,0008885057166658373	0,0066020184428030055	12	Q9UKX5;Q9UKX5-2	ITGA11	Integrin alpha-11;Isoform 2 of Integrin alpha-11	ITA11_HUMAN	3	147,91902979608852	2,4791902979608853	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q04656;Q04656-2;Q04656-3;Q04656-5	Q04656;Q04656-2;Q04656-3;Q04656-5	-0,9076910221917581	0,9076910221917581	0,0009003278639813538	0,006652313010174051	12	Q04656;Q04656-2;Q04656-3;Q04656-5	ATP7A	Copper-transporting ATPase 1;Isoform 1 of Copper-transporting ATPase 1;Isoform 2 of Copper-transporting ATPase 1;Isoform 5 of Copper-transporting ATPase 1	ATP7A_HUMAN	7	-46,696248509275016	0,5330375149072498	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9BUP3-3	Q9BUP3-3	1,0374956752738196	1,0374956752738196	0,0009485175215820299	0,006858511309900831	12	Q9BUP3-3	HTATIP2	Isoform 3 of Oxidoreductase HTATIP2	HTAI2_HUMAN	1	105,26614145664732	2,052661414566473	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96AD5	Q96AD5	1,0204592331561846	1,0204592331561846	0,0009681297715043955	0,006910784177512305	12	Q96AD5	PNPLA2	Patatin-like phospholipase domain-containing protein 2	PLPL2_HUMAN	6	102,85645817216596	2,0285645817216595	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P27816-5	P27816-5	1,8537699367667888	1,8537699367667888	0,000992927121574966	0,007012538204196928	10	P27816-5	MAP4	Isoform 5 of Microtubule-associated protein 4	MAP4_HUMAN	1	261,4434475558898	3,614434475558898	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9ULC3	Q9ULC3	-0,6063381705364252	0,6063381705364252	0,0010589739794057821	0,007221855334964022	12	Q9ULC3	RAB23	Ras-related protein Rab-23	RAB23_HUMAN	7	-34,3138174167522	0,656861825832478	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P30536	P30536	-1,1816719499329769	1,1816719499329769	0,0011142921017135614	0,007448423648787539	12	P30536	TSPO	Translocator protein	TSPO_HUMAN	3	-55,915969109625905	0,44084030890374093	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UBY9-2	Q9UBY9-2	0,7994719260713395	0,7994719260713395	0,0011214725010986097	0,007470274922938152	12	Q9UBY9-2	HSPB7	Isoform 2 of Heat shock protein beta-7	HSPB7_HUMAN	1	74,04639428245568	1,7404639428245567	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	B7ZBB8	B7ZBB8	0,7397149865633679	0,7397149865633679	0,0011310599142650274	0,007491356180118501	11	B7ZBB8	PPP1R3G	Protein phosphatase 1 regulatory subunit 3G	PP13G_HUMAN	2	66,98459177544956	1,6698459177544955	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P55040	P55040	-1,724445198141391	1,724445198141391	0,0011307298593019955	0,007491356180118501	11	P55040	GEM	GTP-binding protein GEM	GEM_HUMAN	3	-69,738512669136	0,30261487330864006	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q15067	Q15067	0,6236940103583388	0,6236940103583388	0,001249150922046303	0,0078905089323296	12	Q15067	ACOX1	Peroxisomal acyl-coenzyme A oxidase 1	ACOX1_HUMAN	22	54,0815381498412	1,540815381498412	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P26358;P26358-2	P26358;P26358-2	-0,8354918594421797	0,8354918594421797	0,0012698838850022705	0,007968154595495634	12	P26358;P26358-2	DNMT1	DNA (cytosine-5)-methyltransferase 1;Isoform 2 of DNA (cytosine-5)-methyltransferase 1	DNMT1_HUMAN	15	-43,96080485380507	0,5603919514619493	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P05362	P05362	-1,3961773065459888	1,3961773065459888	0,0013464909818518209	0,008224489746068979	11	P05362	ICAM1	Intercellular adhesion molecule 1	ICAM1_HUMAN	6	-62,006548254361604	0,379934517456384	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96CG8;Q96CG8-3	Q96CG8;Q96CG8-3	-2,171383576052401	2,171383576052401	0,0013975264991052058	0,008397255880214448	10	Q96CG8;Q96CG8-3	CTHRC1	Collagen triple helix repeat-containing protein 1;Isoform 3 of Collagen triple helix repeat-containing protein 1	CTHR1_HUMAN	2	-77,8002332440745	0,22199766755925504	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O14684	O14684	-1,081666756302072	1,081666756302072	0,0014620371668009346	0,0086371415957647	12	O14684	PTGES	Prostaglandin E synthase	PTGES_HUMAN	2	-52,75173547895393	0,47248264521046074	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P29279;P29279-2	P29279;P29279-2	0,5973297022530925	0,5973297022530925	0,0014797261765742112	0,008709092776754659	12	P29279;P29279-2	CCN2	CCN family member 2;Isoform 2 of CCN family member 2	CCN2_HUMAN	9	51,29137072580259	1,5129137072580259	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q6UW56;Q6UW56-3	Q6UW56;Q6UW56-3	-0,811150280458768	0,811150280458768	0,0014986036301100649	0,008762170507150715	11	Q6UW56;Q6UW56-3	ATRAID	All-trans retinoic acid-induced differentiation factor;Isoform 3 of All-trans retinoic acid-induced differentiation factor	ARAID_HUMAN	2	-43,00727340604524	0,5699272659395476	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O95503	O95503	-0,7738393095586437	0,7738393095586437	0,0015232284921399015	0,00882957707628798	12	O95503	CBX6	Chromobox protein homolog 6	CBX6_HUMAN	4	-41,51410287659233	0,5848589712340767	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96DL1;Q96DL1-3	Q96DL1;Q96DL1-3	2,2182961926363034	2,2182961926363034	0,0015390897120593082	0,008886243813553577	10	Q96DL1;Q96DL1-3	NXPE2	NXPE family member 2;Isoform 2 of NXPE family member 2	NXPE2_HUMAN	1	365,3435442112316	4,653435442112316	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NRX1	Q9NRX1	-0,8646674588945195	0,8646674588945195	0,0015782789114045322	0,009028235598531718	12	Q9NRX1	PNO1	RNA-binding protein PNO1	PNO1_HUMAN	4	-45,082702336169454	0,5491729766383054	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O75151	O75151	-0,6821682076691428	0,6821682076691428	0,0015798683392190774	0,009028273151605443	12	O75151	PHF2	Lysine-specific demethylase PHF2	PHF2_HUMAN	12	-37,67720709079276	0,6232279290920724	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q15542	Q15542	-0,8617430746637642	0,8617430746637642	0,0015880610709418398	0,009047135798092906	12	Q15542	TAF5	Transcription initiation factor TFIID subunit 5	TAF5_HUMAN	8	-44,97127049892339	0,5502872950107661	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q6UWH4;Q6UWH4-2	Q6UWH4;Q6UWH4-2	-0,6397805441668419	0,6397805441668419	0,0015880422353396475	0,009047135798092906	12	Q6UWH4;Q6UWH4-2	GASK1B	Golgi-associated kinase 1B;Isoform 2 of Golgi-associated kinase 1B	GAK1B_HUMAN	5	-35,818942950544354	0,6418105704945565	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9HCJ6	Q9HCJ6	-0,6560455170085517	0,6560455170085517	0,0016170929980496834	0,00913006130461086	12	Q9HCJ6	VAT1L	Synaptic vesicle membrane protein VAT-1 homolog-like	VAT1L_HUMAN	2	-36,53845794136765	0,6346154205863235	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9P2E5	Q9P2E5	-0,6600563005476161	0,6600563005476161	0,0016203798076685047	0,00914069994216232	12	Q9P2E5	CHPF2	Chondroitin sulfate glucuronyltransferase	CHPF2_HUMAN	7	-36,71464003337278	0,6328535996662722	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14766;Q14766-2;Q14766-3;Q14766-4;Q14766-5	Q14766;Q14766-2;Q14766-3;Q14766-4;Q14766-5	-0,9375947668544494	0,9375947668544494	0,0016619448136760086	0,009280360990196376	12	Q14766;Q14766-2;Q14766-3;Q14766-4;Q14766-5	LTBP1	Latent-transforming growth factor beta-binding protein 1;Isoform Short of Latent-transforming growth factor beta-binding protein 1;Isoform 3 of Latent-transforming growth factor beta-binding protein 1;Isoform 4 of Latent-transforming growth factor beta-binding protein 1;Isoform 5 of Latent-transforming growth factor beta-binding protein 1	LTBP1_HUMAN	3	-47,78974054631777	0,5221025945368223	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	A0A0B4J2F0	A0A0B4J2F0	0,9292740927974339	0,9292740927974339	0,001670816086120943	0,00930176426988516	12	A0A0B4J2F0	PIGBOS1	Protein PIGBOS1	PIOS1_HUMAN	1	90,4317577545761	1,904317577545761	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9HCJ1	Q9HCJ1	-0,8651857155096229	0,8651857155096229	0,0016809989987544116	0,009334159950323466	10	Q9HCJ1	ANKH	Progressive ankylosis protein homolog	ANKH_HUMAN	2	-45,10242663032893	0,5489757336967107	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8IYJ2	Q8IYJ2	-0,6833472776945251	0,6833472776945251	0,0017957470734182093	0,009699018447368186	12	Q8IYJ2	C10orf67	Uncharacterized protein C10orf67, mitochondrial	CJ067_HUMAN	1	-37,72812077348282	0,6227187922651718	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9H9P5-1;Q9H9P5-3	Q9H9P5-1;Q9H9P5-3	-0,7133801300633181	0,7133801300633181	0,0018033226827267235	0,009720499700823181	12	Q9H9P5-1;Q9H9P5-3	UNKL	Isoform 1 of Putative E3 ubiquitin-protein ligase UNKL;Isoform 3 of Putative E3 ubiquitin-protein ligase UNKL	UNKL_HUMAN	3	-39,01104634407307	0,6098895365592693	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O75106;O75106-2	O75106;O75106-2	0,7694688086212034	0,7694688086212034	0,001860451193917432	0,00989272280214132	12	O75106;O75106-2	AOC2	Retina-specific copper amine oxidase;Isoform 2 of Retina-specific copper amine oxidase	AOC2_HUMAN	6	70,46420293378132	1,7046420293378133	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96MX0;Q96MX0-2	Q96MX0;Q96MX0-2	-0,6513161288923	0,6513161288923	0,0019056750649013075	0,01002517461430184	12	Q96MX0;Q96MX0-2	CMTM3	CKLF-like MARVEL transmembrane domain-containing protein 3;Isoform 2 of CKLF-like MARVEL transmembrane domain-containing protein 3	CKLF3_HUMAN	2	-36,33007936051526	0,6366992063948473	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NZJ5	Q9NZJ5	-1,1162254590799425	1,1162254590799425	0,001954175539567898	0,0101665397106115	8	Q9NZJ5	EIF2AK3	Eukaryotic translation initiation factor 2-alpha kinase 3	E2AK3_HUMAN	2	-53,870084944263375	0,46129915055736626	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P01889	P01889	-0,7151767077747244	0,7151767077747244	0,002025100565477326	0,010332663428030449	12	P01889	HLA-B	HLA class I histocompatibility antigen, B alpha chain	HLAB_HUMAN	13	-39,08694817762378	0,6091305182237622	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q16082	Q16082	1,036166476018259	1,036166476018259	0,002048683298107404	0,010397650563736444	12	Q16082	HSPB2	Heat shock protein beta-2	HSPB2_HUMAN	5	105,07711054885003	2,0507711054885003	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NU22	Q9NU22	-0,6105856636756553	0,6105856636756553	0,0021152207932121944	0,010607026660396212	12	Q9NU22	MDN1	Midasin	MDN1_HUMAN	16	-34,506922192971764	0,6549307780702823	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9H2I8	Q9H2I8	2,7613712666597543	2,7613712666597543	0,0021407298918212003	0,010682886892518659	12	Q9H2I8	LRMDA	Leucine-rich melanocyte differentiation-associated protein	LRMDA_HUMAN	1	578,0404140806864	6,780404140806865	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9BYB4;Q9BYB4-2	Q9BYB4;Q9BYB4-2	-0,6136957448013056	0,6136957448013056	0,0021513068548341717	0,010692491452156913	12	Q9BYB4;Q9BYB4-2	GNB1L	Guanine nucleotide-binding protein subunit beta-like protein 1;Isoform 2 of Guanine nucleotide-binding protein subunit beta-like protein 1	GNB1L_HUMAN	2	-34,64795642863972	0,6535204357136027	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9BVM2	Q9BVM2	0,5991198420610409	0,5991198420610409	0,002177190947534699	0,0107659174016688	12	Q9BVM2	DPCD	Protein DPCD	DPCD_HUMAN	4	51,47921416873147	1,5147921416873147	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96MF7	Q96MF7	-1,4889567537319603	1,4889567537319603	0,002210295203463219	0,010860942904778301	12	Q96MF7	NSMCE2	E3 SUMO-protein ligase NSE2	NSE2_HUMAN	3	-64,37299170606148	0,3562700829393853	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q5SNT2	Q5SNT2	-0,6503210293303994	0,6503210293303994	0,002240249423528764	0,010929642734547568	10	Q5SNT2	TMEM201	Transmembrane protein 201	TM201_HUMAN	2	-36,28614785459291	0,6371385214540709	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q76FK4;Q76FK4-4	Q76FK4;Q76FK4-4	-2,004845824860726	2,004845824860726	0,0022481606346877007	0,010947954353527752	10	Q76FK4;Q76FK4-4	NOL8	Nucleolar protein 8;Isoform 4 of Nucleolar protein 8	NOL8_HUMAN	6	-75,08383087867246	0,24916169121327553	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9H1C3	Q9H1C3	-0,7113238417190527	0,7113238417190527	0,0022663057820781264	0,011003429513581207	12	Q9H1C3	GLT8D2	Glycosyltransferase 8 domain-containing protein 2	GL8D2_HUMAN	7	-38,92405617070433	0,6107594382929566	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9BTX7	Q9BTX7	-0,958038196426417	0,958038196426417	0,002298688710735265	0,011083591041256695	12	Q9BTX7	TTPAL	Alpha-tocopherol transfer protein-like	TTPAL_HUMAN	3	-48,52435870230865	0,5147564129769134	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q969D9;Q969D9-2	Q969D9;Q969D9-2	0,8583358093824568	0,8583358093824568	0,002307564720993545	0,011095194158667039	10	Q969D9;Q969D9-2	TSLP	Thymic stromal lymphopoietin;Isoform 2 of Thymic stromal lymphopoietin	TSLP_HUMAN	1	81,29458183516687	1,8129458183516687	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P47712	P47712	-0,7604176024194454	0,7604176024194454	0,0023743483440746465	0,011272546767922165	12	P47712	PLA2G4A	Cytosolic phospholipase A2	PA24A_HUMAN	5	-40,96745695818893	0,5903254304181107	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P53801	P53801	-0,7259185853975109	0,7259185853975109	0,0024345998322170643	0,011439869242852209	12	P53801	PTTG1IP	Pituitary tumor-transforming gene 1 protein-interacting protein	PTTG_HUMAN	3	-39,53880434013948	0,6046119565986052	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9H6R3	Q9H6R3	0,8355124654240574	0,8355124654240574	0,0024342632981513325	0,011439869242852209	12	Q9H6R3	ACSS3	Acyl-CoA synthetase short-chain family member 3, mitochondrial	ACSS3_HUMAN	17	78,44908023239955	1,7844908023239956	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P17706;P17706-2;P17706-4	P17706;P17706-2;P17706-4	-0,5873702820686751	0,5873702820686751	0,0025368126724363777	0,01168784872215722	12	P17706;P17706-2;P17706-4	PTPN2	Tyrosine-protein phosphatase non-receptor type 2;Isoform 2 of Tyrosine-protein phosphatase non-receptor type 2;Isoform 4 of Tyrosine-protein phosphatase non-receptor type 2	PTN2_HUMAN	6	-33,4445036623395	0,665554963376605	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O95298;O95298-2	O95298;O95298-2	-0,6422009629898636	0,6422009629898636	0,0025393937714874816	0,011693364323243761	12	O95298;O95298-2	NDUFC2	NADH dehydrogenase [ubiquinone] 1 subunit C2;Isoform 4 of NADH dehydrogenase [ubiquinone] 1 subunit C2	NDUC2_HUMAN	6	-35,92652965135086	0,6407347034864914	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P05120	P05120	-2,3347497824838674	2,3347497824838674	0,0025612907755305572	0,011754194523063175	12	P05120	SERPINB2	Plasminogen activator inhibitor 2	PAI2_HUMAN	4	-80,17695882286084	0,19823041177139158	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O95897	O95897	-0,8324528062752744	0,8324528062752744	0,0025997538958352478	0,011865169974643035	12	O95897	OLFM2	Noelin-2	NOE2_HUMAN	2	-43,842633244069276	0,5615736675593073	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UNQ2	Q9UNQ2	-0,6096721482058274	0,6096721482058274	0,0026784592481728345	0,012081636867670699	12	Q9UNQ2	DIMT1	Probable dimethyladenosine transferase	DIM1_HUMAN	10	-34,465438799802584	0,6553456120019742	TLR10_WO	WT_WO	NaN	NaN	NaN
