Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_Light / WT_Light	Q96CG8;Q96CG8-3	Q96CG8;Q96CG8-3	-0,9158404175969201	0,9158404175969201	3,573961170497018E-05	0,004030337790070442	12	Q96CG8;Q96CG8-3	CTHRC1	Collagen triple helix repeat-containing protein 1;Isoform 3 of Collagen triple helix repeat-containing protein 1	CTHR1_HUMAN	3	-46,99649822012295	0,5300350177987705	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q99807;Q99807-2	Q99807;Q99807-2	-0,7161791409388986	0,7161791409388986	3,576493142963367E-05	0,004030337790070442	12	Q99807;Q99807-2	COQ7	5-demethoxyubiquinone hydroxylase, mitochondrial;Isoform 2 of 5-demethoxyubiquinone hydroxylase, mitochondrial	COQ7_HUMAN	6	-39,12925791928635	0,6087074208071365	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9Y3Z3	Q9Y3Z3	-0,9295988827729678	0,9295988827729678	3,5638592639431026E-05	0,004030337790070442	12	Q9Y3Z3	SAMHD1	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1	SAMH1_HUMAN	50	-47,49957098164742	0,5250042901835258	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O60711;O60711-2	O60711;O60711-2	-0,8141170213580523	0,8141170213580523	3,6751664117358045E-05	0,004065870694036905	12	O60711;O60711-2	LPXN	Leupaxin;Isoform 2 of Leupaxin	LPXN_HUMAN	8	-43,12435214929328	0,5687564785070672	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q15274	Q15274	2,658165366710185	2,658165366710185	3,7063874586933556E-05	0,004065870694036905	11	Q15274	QPRT	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	NADC_HUMAN	4	531,2298222873301	6,3122982228733004	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P02649	P02649	0,7789851214906861	0,7789851214906861	4,1918984124279235E-05	0,004354994165936799	12	P02649	APOE	Apolipoprotein E	APOE_HUMAN	11	71,59233644539948	1,7159233644539948	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P17050	P17050	-0,7231420320368047	0,7231420320368047	4,1977452945841236E-05	0,004354994165936799	12	P17050	NAGA	Alpha-N-acetylgalactosaminidase	NAGAB_HUMAN	8	-39,42233108940307	0,6057766891059693	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q16527	Q16527	-1,0358486008586145	1,0358486008586145	4,4877361371117144E-05	0,004480938423007307	12	Q16527	CSRP2	Cysteine and glycine-rich protein 2	CSRP2_HUMAN	7	-51,22710887289392	0,4877289112710608	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9Y572	Q9Y572	-0,9213916541817163	0,9213916541817163	4,614253547901234E-05	0,0045181664702745265	12	Q9Y572	RIPK3	Receptor-interacting serine/threonine-protein kinase 3	RIPK3_HUMAN	10	-47,20005449018675	0,5279994550981325	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P30837	P30837	-0,996176346369998	0,996176346369998	5,194244929490788E-05	0,004834376276484123	12	P30837	ALDH1B1	Aldehyde dehydrogenase X, mitochondrial	AL1B1_HUMAN	19	-49,86730649859569	0,5013269350140431	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P15924	P15924	1,3883090173294457	1,3883090173294457	5,335544777929749E-05	0,004894473076287556	12	P15924	DSP	Desmoplakin	DESP_HUMAN	39	161,77167833779072	2,617716783377907	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q92597	Q92597	-0,602892322575108	0,602892322575108	5,484176171646115E-05	0,004978413258038751	12	Q92597	NDRG1	Protein NDRG1	NDRG1_HUMAN	16	-34,1567397828745	0,658432602171255	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P05120	P05120	-0,8672969220764041	0,8672969220764041	5,860017772843991E-05	0,005145146788969372	12	P05120	SERPINB2	Plasminogen activator inhibitor 2	PAI2_HUMAN	7	-45,18270371778741	0,5481729628221259	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9BQ95	Q9BQ95	-0,8319053185889679	0,8319053185889679	5,8747555034692365E-05	0,005145146788969372	12	Q9BQ95	ECSIT	Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial	ECSIT_HUMAN	5	-43,82131806625805	0,5617868193374195	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O95571	O95571	-0,8451048326897688	0,8451048326897688	6,36800349282815E-05	0,005413041624729017	12	O95571	ETHE1	Persulfide dioxygenase ETHE1, mitochondrial	ETHE1_HUMAN	11	-44,33296425192567	0,5566703574807433	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P05452	P05452	0,8516167529879901	0,8516167529879901	6,377053321666682E-05	0,005413041624729017	12	P05452	CLEC3B	Tetranectin	TETN_HUMAN	5	80,45220261330664	1,8045220261330663	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9NTM9	Q9NTM9	-0,8949933878298695	0,8949933878298695	6,546778103132484E-05	0,0054610548433897	12	Q9NTM9	CUTC	Copper homeostasis protein cutC homolog	CUTC_HUMAN	7	-46,22503401589088	0,5377496598410912	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P06276	P06276	-2,2655470884582805	2,2655470884582805	7,1172299926892E-05	0,0056215308353324955	12	P06276	BCHE	Cholinesterase	CHLE_HUMAN	13	-79,20291964727329	0,20797080352726716	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8N335	Q8N335	-1,030961062629979	1,030961062629979	7,240640472134132E-05	0,005633907872127224	12	Q8N335	GPD1L	Glycerol-3-phosphate dehydrogenase 1-like protein	GPD1L_HUMAN	12	-51,06159668332093	0,4893840331667907	TLR10_Light	WT_Light	NaN	NaN	NaN
