Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_Light / WT_Light	Q92765	Q92765	1,616352314116114	1,616352314116114	0,0006711380517491053	0,011419252976439575	12	Q92765	FRZB	Secreted frizzled-related protein 3	SFRP3_HUMAN	7	206,5988560381376	3,065988560381376	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q04837	Q04837	-0,7159041900366125	0,7159041900366125	0,0006797629608676773	0,011501379754928808	12	Q04837	SSBP1	Single-stranded DNA-binding protein, mitochondrial	SSBP_HUMAN	6	-39,117655979919604	0,6088234402008039	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P02461	P02461	-1,003389102895379	1,003389102895379	0,0007262230470403598	0,01175294832664744	12	P02461	COL3A1	Collagen alpha-1(III) chain	CO3A1_HUMAN	91	-50,11731950149143	0,4988268049850857	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P23634;P23634-6;P23634-7;P23634-8	P23634;P23634-6;P23634-7;P23634-8	0,8227421278632662	0,8227421278632662	0,0007252087785659668	0,01175294832664744	12	P23634;P23634-6;P23634-7;P23634-8	ATP2B4	Plasma membrane calcium-transporting ATPase 4;Isoform XB of Plasma membrane calcium-transporting ATPase 4;Isoform ZB of Plasma membrane calcium-transporting ATPase 4;Isoform ZD of Plasma membrane calcium-transporting ATPase 4	AT2B4_HUMAN	9	76,87646874901897	1,7687646874901897	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P43234	P43234	-0,6744848677033328	0,6744848677033328	0,0007259425723199857	0,01175294832664744	12	P43234	CTSO	Cathepsin O	CATO_HUMAN	6	-37,344410100903666	0,6265558989909633	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P62879	P62879	0,668974143231825	0,668974143231825	0,0007264346721089829	0,01175294832664744	12	P62879	GNB2	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2	GBB2_HUMAN	8	58,994200583391645	1,5899420058339164	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q15836	Q15836	0,6417464819285721	0,6417464819285721	0,0007182898736522604	0,01175294832664744	12	Q15836	VAMP3	Vesicle-associated membrane protein 3	VAMP3_HUMAN	3	56,02167666404982	1,5602167666404982	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8WWI5	Q8WWI5	1,1697917874692154	1,1697917874692154	0,0007481060780058557	0,01193604541759516	12	Q8WWI5	SLC44A1	Choline transporter-like protein 1	CTL1_HUMAN	6	124,97922515893762	2,2497922515893762	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P61513	P61513	-0,6328708861827238	0,6328708861827238	0,0007532287730730443	0,011976337491861404	12	P61513	RPL37A	60S ribosomal protein L37a	RL37A_HUMAN	4	-35,51081627379894	0,6448918372620106	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O75326	O75326	1,3166139731269773	1,3166139731269773	0,000783633267715055	0,01215295195038125	12	O75326	SEMA7A	Semaphorin-7A	SEM7A_HUMAN	13	149,08082678323495	2,4908082678323495	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P78559;P78559-2	P78559;P78559-2	-0,91780232648468	0,91780232648468	0,0008165990339108289	0,012345370968402727	12	P78559;P78559-2	MAP1A	Microtubule-associated protein 1A;Isoform 2 of Microtubule-associated protein 1A	MAP1A_HUMAN	14	-47,068528250092236	0,5293147174990777	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P00387;P00387-2;P00387-3	P00387;P00387-2;P00387-3	0,8211473018554326	0,8211473018554326	0,000840836909015305	0,012446545706162347	12	P00387;P00387-2;P00387-3	CYB5R3	NADH-cytochrome b5 reductase 3;Isoform 2 of NADH-cytochrome b5 reductase 3;Isoform 3 of NADH-cytochrome b5 reductase 3	NB5R3_HUMAN	9	76,68104884012818	1,7668104884012819	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P04899;P04899-4	P04899;P04899-4	0,7289393359011493	0,7289393359011493	0,000863588354024446	0,01246031222629798	12	P04899;P04899-4	GNAI2	Guanine nucleotide-binding protein G(i) subunit alpha-2;Isoform sGi2 of Guanine nucleotide-binding protein G(i) subunit alpha-2	GNAI2_HUMAN	7	65,7420114405218	1,6574201144052179	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q13541	Q13541	-1,5975826948280083	1,5975826948280083	0,0008594618091726378	0,01246031222629798	12	Q13541	EIF4EBP1	Eukaryotic translation initiation factor 4E-binding protein 1	4EBP1_HUMAN	2	-66,95698341920261	0,33043016580797385	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9BQ61	Q9BQ61	-0,9776712202256173	0,9776712202256173	0,0008902032954952237	0,012591188329841952	12	Q9BQ61	TRIR	Telomerase RNA component interacting RNase	TRIR_HUMAN	2	-49,220123908250166	0,5077987609174983	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P23434	P23434	-0,9476576716841584	0,9476576716841584	0,0008999854509099538	0,012643969242066483	12	P23434	GCSH	Glycine cleavage system H protein, mitochondrial	GCSH_HUMAN	1	-48,15264386526753	0,5184735613473247	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q15056;Q15056-2	Q15056;Q15056-2	-0,6187993138727261	0,6187993138727261	0,0009007902615525568	0,012643969242066483	12	Q15056;Q15056-2	EIF4H	Eukaryotic translation initiation factor 4H;Isoform Short of Eukaryotic translation initiation factor 4H	IF4H_HUMAN	7	-34,878732456135545	0,6512126754386446	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P63173	P63173	-0,7046670347107772	0,7046670347107772	0,0009673847401956828	0,013016280942063547	12	P63173	RPL38	60S ribosomal protein L38	RL38_HUMAN	2	-38,64159162181369	0,6135840837818631	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P16870;P16870-2	P16870;P16870-2	0,6507340063986763	0,6507340063986763	0,0009745825493546163	0,013032034739235926	12	P16870;P16870-2	CPE	Carboxypeptidase E;Isoform 2 of Carboxypeptidase E	CBPE_HUMAN	9	56,996675162918045	1,5699667516291804	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P55036	P55036	-0,6740416820443673	0,6740416820443673	0,0009932363800589515	0,013199577488820486	12	P55036	PSMD4	26S proteasome non-ATPase regulatory subunit 4	PSMD4_HUMAN	8	-37,32515979254184	0,6267484020745816	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P46777	P46777	-0,960254837469517	0,960254837469517	0,001024949535973801	0,013411006874985611	12	P46777	RPL5	60S ribosomal protein L5	RL5_HUMAN	12	-48,603388160086865	0,5139661183991313	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9H074;Q9H074-2;Q9H074-3	Q9H074;Q9H074-2;Q9H074-3	-1,1486167596181651	1,1486167596181651	0,0010447643270503776	0,013494140930054035	12	Q9H074;Q9H074-2;Q9H074-3	PAIP1	Polyadenylate-binding protein-interacting protein 1;Isoform 2 of Polyadenylate-binding protein-interacting protein 1;Isoform 3 of Polyadenylate-binding protein-interacting protein 1	PAIP1_HUMAN	2	-54,89425069119185	0,45105749308808146	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P23246	P23246	-0,6884600671884546	0,6884600671884546	0,0010462316881848614	0,013494193885931177	12	P23246	SFPQ	Splicing factor, proline- and glutamine-rich	SFPQ_HUMAN	24	-37,94841647386592	0,6205158352613408	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P01344;P01344-3	P01344;P01344-3	0,8868113846579383	0,8868113846579383	0,0010563758738996376	0,013548272985382434	12	P01344;P01344-3	IGF2	Insulin-like growth factor II;Isoform 3 of Insulin-like growth factor II	IGF2_HUMAN	4	84,9084794420079	1,849084794420079	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P00750	P00750	1,2292645679035739	1,2292645679035739	0,0010603264189136	0,013562177857449682	12	P00750	PLAT	Tissue-type plasminogen activator	TPA_HUMAN	5	134,44744681989883	2,3444744681989884	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q99536	Q99536	0,6568989481928518	0,6568989481928518	0,0010872934406909373	0,01375448574767054	12	Q99536	VAT1	Synaptic vesicle membrane protein VAT-1 homolog	VAT1_HUMAN	8	57,66899069313176	1,5766899069313176	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q15121;Q15121-2	Q15121;Q15121-2	-0,5829321209836256	0,5829321209836256	0,0010960103396682283	0,013807933541557927	12	Q15121;Q15121-2	PEA15	Astrocytic phosphoprotein PEA-15;Isoform 2 of Astrocytic phosphoprotein PEA-15	PEA15_HUMAN	6	-33,239443814994154	0,6676055618500585	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q10588	Q10588	1,5771319886290787	1,5771319886290787	0,001107307684505715	0,013816170796118353	12	Q10588	BST1	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2	BST1_HUMAN	5	198,37610178700245	2,9837610178700245	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9H4F8;Q9H4F8-2	Q9H4F8;Q9H4F8-2	-3,1015300366957566	3,1015300366957566	0,0011048380318793504	0,013816170796118353	12	Q9H4F8;Q9H4F8-2	SMOC1	SPARC-related modular calcium-binding protein 1;Isoform 2 of SPARC-related modular calcium-binding protein 1	SMOC1_HUMAN	15	-88,34945004156127	0,11650549958438722	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P42167	P42167	-0,9139256523743612	0,9139256523743612	0,0011343443728320753	0,013974445991829326	12	P42167	TMPO	Lamina-associated polypeptide 2, isoforms beta/gamma	LAP2B_HUMAN	6	-46,92610452096998	0,5307389547903002	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q03252	Q03252	-0,7826315527349128	0,7826315527349128	0,0011515694044372884	0,014018210976006862	12	Q03252	LMNB2	Lamin-B2	LMNB2_HUMAN	17	-41,869450664290284	0,5813054933570971	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O75531	O75531	-2,127985477620243	2,127985477620243	0,0011646873379600154	0,014073480543760496	12	O75531	BANF1	Barrier-to-autointegration factor	BAF_HUMAN	5	-77,12229050758361	0,2287770949241639	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O14907	O14907	-1,1201957965231168	1,1201957965231168	0,0011703439654472667	0,014075275222925272	12	O14907	TAX1BP3	Tax1-binding protein 3	TX1B3_HUMAN	2	-53,99686124558111	0,46003138754418893	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q71UM5	Q71UM5	-0,6087124991069249	0,6087124991069249	0,0011722019817374404	0,014075581608831609	12	Q71UM5	RPS27L	40S ribosomal protein S27-like	RS27L_HUMAN	3	-34,42183214555946	0,6557816785444054	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P06493;P06493-2;P24941;P24941-2;Q00526	P06493;P06493-2;P24941;P24941-2;Q00526	-1,5815330598840212	1,5815330598840212	0,0012114112932784448	0,014213276013503584	12	P06493;P06493-2;P24941;P24941-2;Q00526	CDK1;CDK1;CDK2;CDK2;CDK3	Cyclin-dependent kinase 1;Isoform 2 of Cyclin-dependent kinase 1;Cyclin-dependent kinase 2;Isoform 2 of Cyclin-dependent kinase 2;Cyclin-dependent kinase 3	CDK1_HUMAN;CDK1_HUMAN;CDK2_HUMAN;CDK2_HUMAN;CDK3_HUMAN	1	-66,58733550644612	0,3341266449355388	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9Y3A5	Q9Y3A5	-0,6497140429936973	0,6497140429936973	0,0012498081711967348	0,014461008344731043	12	Q9Y3A5	SBDS	Ribosome maturation protein SBDS	SBDS_HUMAN	8	-36,25933583035342	0,6374066416964658	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P05387	P05387	-0,8133344341004837	0,8133344341004837	0,0012591534541603242	0,014499709112299145	12	P05387	RPLP2	60S acidic ribosomal protein P2	RLA2_HUMAN	8	-43,09349168992974	0,5690650831007026	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9BQ04;Q9BWF3;Q9BWF3-2;Q9BWF3-3;Q9BWF3-4	Q9BQ04;Q9BWF3;Q9BWF3-2;Q9BWF3-3;Q9BWF3-4	-0,7683728559042002	0,7683728559042002	0,0012935730735110383	0,014711844362816593	12	Q9BQ04;Q9BWF3;Q9BWF3-2;Q9BWF3-3;Q9BWF3-4	RBM4B;RBM4;RBM4;RBM4;RBM4	RNA-binding protein 4B;RNA-binding protein 4;Isoform 2 of RNA-binding protein 4;Isoform 3 of RNA-binding protein 4;Isoform 4 of RNA-binding protein 4	RBM4B_HUMAN;RBM4_HUMAN;RBM4_HUMAN;RBM4_HUMAN;RBM4_HUMAN	4	-41,29207611191674	0,5870792388808326	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P11766	P11766	0,7460935542681989	0,7460935542681989	0,0013404770309030129	0,015050396504620903	12	P11766	ADH5	Alcohol dehydrogenase class-3	ADHX_HUMAN	6	67,72451294644296	1,6772451294644295	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P26196	P26196	-0,9988978019941666	0,9988978019941666	0,0013567633303472374	0,0151661471908633	12	P26196	DDX6	Probable ATP-dependent RNA helicase DDX6	DDX6_HUMAN	2	-49,96178613243137	0,5003821386756863	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q7Z304	Q7Z304	0,6965352397947494	0,6965352397947494	0,0013562669447023793	0,0151661471908633	12	Q7Z304	MAMDC2	MAM domain-containing protein 2	MAMC2_HUMAN	19	62,06080812715156	1,6206080812715156	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9UBX1	Q9UBX1	-0,6495056158626864	0,6495056158626864	0,0013741025260448618	0,015249065577840813	12	Q9UBX1	CTSF	Cathepsin F	CATF_HUMAN	15	-36,250126508148625	0,6374987349185137	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q6EEV4-2	Q6EEV4-2	-1,5098801367996721	1,5098801367996721	0,001379320285850016	0,015251908484542982	12	Q6EEV4-2	POLR2M	Isoform 5 of DNA-directed RNA polymerase II subunit GRINL1A, isoforms 4/5	GL1AD_HUMAN	2	-64,8859608536649	0,351140391463351	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O95166;Q9H0R8;Q9H0R8-2	O95166;Q9H0R8;Q9H0R8-2	-0,7054273400522303	0,7054273400522303	0,0014629709216295598	0,015543223317128802	12	O95166;Q9H0R8;Q9H0R8-2	GABARAP;GABARAPL1;GABARAPL1	Gamma-aminobutyric acid receptor-associated protein;Gamma-aminobutyric acid receptor-associated protein-like 1;Isoform 2 of Gamma-aminobutyric acid receptor-associated protein-like 1	GBRAP_HUMAN;GBRL1_HUMAN;GBRL1_HUMAN	1	-38,673919198894744	0,6132608080110525	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O43684;O43684-2	O43684;O43684-2	-1,0541806790467343	1,0541806790467343	0,0014743400177471126	0,015556480141491845	12	O43684;O43684-2	BUB3	Mitotic checkpoint protein BUB3;Isoform 2 of Mitotic checkpoint protein BUB3	BUB3_HUMAN	6	-51,84293673107192	0,48157063268928085	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P02786	P02786	0,7233908036087564	0,7233908036087564	0,0015046428817069143	0,015769006493352816	12	P02786	TFRC	Transferrin receptor protein 1	TFR1_HUMAN	4	65,10580023434407	1,6510580023434407	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q01085;Q01085-2	Q01085;Q01085-2	-0,604532652843393	0,604532652843393	0,0015047414567502145	0,015769006493352816	12	Q01085;Q01085-2	TIAL1	Nucleolysin TIAR;Isoform 2 of Nucleolysin TIAR	TIAR_HUMAN	4	-34,23156038789303	0,6576843961210697	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P62899	P62899	-0,9938149130524583	0,9938149130524583	0,0015318776005396055	0,015875973000455946	12	P62899	RPL31	60S ribosomal protein L31	RL31_HUMAN	3	-49,78518106682619	0,5021481893317381	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P51888	P51888	1,1428361764256885	1,1428361764256885	0,001553671293485399	0,01595540831684003	12	P51888	PRELP	Prolargin	PRELP_HUMAN	6	120,8146936506187	2,208146936506187	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O15118	O15118	0,6789540084076514	0,6789540084076514	0,0015723457696487809	0,016057777062791868	12	O15118	NPC1	NPC intracellular cholesterol transporter 1	NPC1_HUMAN	1	60,09785829947898	1,6009785829947898	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P06727	P06727	-0,9139792691691838	0,9139792691691838	0,0015969511168847932	0,016230219621137635	12	P06727	APOA4	Apolipoprotein A-IV	APOA4_HUMAN	2	-46,9280769400925	0,530719230599075	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q00765	Q00765	-0,9110857798356689	0,9110857798356689	0,0016060885560803013	0,0162405138861541	12	Q00765	REEP5	Receptor expression-enhancing protein 5	REEP5_HUMAN	4	-46,8215283376356	0,531784716623644	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P46108	P46108	-0,7114509468968707	0,7114509468968707	0,001640890869024369	0,016394686450858863	12	P46108	CRK	Adapter molecule crk	CRK_HUMAN	8	-38,929436882855974	0,6107056311714403	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8WW12	Q8WW12	-1,4939756141074865	1,4939756141074865	0,0016694190998849292	0,016617450225665603	12	Q8WW12	PCNP	PEST proteolytic signal-containing nuclear protein	PCNP_HUMAN	4	-64,49671592902668	0,3550328407097331	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O75915	O75915	0,6390143131527835	0,6390143131527835	0,0017168401966430255	0,01693336929779891	12	O75915	ARL6IP5	PRA1 family protein 3	PRAF3_HUMAN	2	55,726483186028396	1,557264831860284	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q99471	Q99471	-3,4589619752277474	3,4589619752277474	0,0017225139579459849	0,016953066937222917	12	Q99471	PFDN5	Prefoldin subunit 5	PFD5_HUMAN	3	-90,90613104548643	0,09093868954513558	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q13242	Q13242	-0,7381985204323772	0,7381985204323772	0,001741022488039954	0,017012653518314158	11	Q13242	SRSF9	Serine/arginine-rich splicing factor 9	SRSF9_HUMAN	4	-40,05125405795198	0,5994874594204802	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P62277	P62277	-0,7847546851618633	0,7847546851618633	0,001776945656702802	0,01716166474488452	12	P62277	RPS13	40S ribosomal protein S13	RS13_HUMAN	6	-41,95493517838772	0,5804506482161228	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4	-1,2435482585043927	1,2435482585043927	0,0017909806433207896	0,017204607804900338	12	P12107;P12107-2;P12107-3;P12107-4	COL11A1	Collagen alpha-1(XI) chain;Isoform B of Collagen alpha-1(XI) chain;Isoform C of Collagen alpha-1(XI) chain;Isoform 4 of Collagen alpha-1(XI) chain	COBA1_HUMAN	6	-57,76673347735852	0,42233266522641477	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P37108	P37108	-0,9395537852054102	0,9395537852054102	0,0017987376817815755	0,017243200521195105	12	P37108	SRP14	Signal recognition particle 14 kDa protein	SRP14_HUMAN	3	-47,860588121118006	0,5213941187888199	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P27487	P27487	0,6354165401448881	0,6354165401448881	0,0018803744178553332	0,017447009485293766	12	P27487	DPP4	Dipeptidyl peptidase 4	DPP4_HUMAN	9	55,338618455550524	1,5533861845555053	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q96M27;Q96M27-2;Q96M27-3;Q96M27-4;Q96M27-5	Q96M27;Q96M27-2;Q96M27-3;Q96M27-4;Q96M27-5	-1,1179344980909591	1,1179344980909591	0,0018786986185742101	0,017447009485293766	12	Q96M27;Q96M27-2;Q96M27-3;Q96M27-4;Q96M27-5	PRRC1	Protein PRRC1;Isoform 2 of Protein PRRC1;Isoform 3 of Protein PRRC1;Isoform 4 of Protein PRRC1;Isoform 5 of Protein PRRC1	PRRC1_HUMAN	4	-53,92469880536941	0,46075301194630586	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9Y266	Q9Y266	-1,219857643673722	1,219857643673722	0,0019053700709217838	0,017588911705746436	12	Q9Y266	NUDC	Nuclear migration protein nudC	NUDC_HUMAN	10	-57,06749206971082	0,4293250793028917	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O75832	O75832	-1,5046158738098716	1,5046158738098716	0,0019500893115199985	0,017876464841786704	12	O75832	PSMD10	26S proteasome non-ATPase regulatory subunit 10	PSD10_HUMAN	3	-64,75759887029515	0,3524240112970485	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P35268	P35268	-0,6594050600144146	0,6594050600144146	0,001978533582197128	0,017976390832533905	12	P35268	RPL22	60S ribosomal protein L22	RL22_HUMAN	2	-36,686066222614414	0,6331393377738559	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P06730;P06730-2;P06730-3	P06730;P06730-2;P06730-3	-0,8004849510044196	0,8004849510044196	0,0020699653378448966	0,018390385689408126	12	P06730;P06730-2;P06730-3	EIF4E	Eukaryotic translation initiation factor 4E;Isoform 2 of Eukaryotic translation initiation factor 4E;Isoform 3 of Eukaryotic translation initiation factor 4E	IF4E_HUMAN	4	-42,58438531800318	0,5741561468199682	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O00625	O00625	-0,6384636020849254	0,6384636020849254	0,002085347592434741	0,018407673429503474	12	O00625	PIR	Pirin	PIR_HUMAN	3	-35,76032950703967	0,6423967049296033	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P05121	P05121	0,9113978115879182	0,9113978115879182	0,0020857159448652365	0,018407673429503474	12	P05121	SERPINE1	Plasminogen activator inhibitor 1	PAI1_HUMAN	16	88,08669675030313	1,8808669675030314	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P56537	P56537	-0,9569435825318181	0,9569435825318181	0,002159681357851108	0,018683472309665026	12	P56537	EIF6	Eukaryotic translation initiation factor 6	IF6_HUMAN	5	-48,485287844193614	0,5151471215580639	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P61927	P61927	-0,6227304521675965	0,6227304521675965	0,002163302702681336	0,01869726103479595	12	P61927	RPL37	60S ribosomal protein L37	RL37_HUMAN	3	-35,0559370872386	0,649440629127614	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q13283	Q13283	-1,0492297251563716	1,0492297251563716	0,002167612463405668	0,018716968293564673	12	Q13283	G3BP1	Ras GTPase-activating protein-binding protein 1	G3BP1_HUMAN	10	-51,6773903301499	0,48322609669850103	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q14444;Q14444-2	Q14444;Q14444-2	-0,7645103753178372	0,7645103753178372	0,0021845921026627984	0,018810745444216924	12	Q14444;Q14444-2	CAPRIN1	Caprin-1;Isoform 2 of Caprin-1	CAPR1_HUMAN	11	-41,13468870354179	0,5886531129645821	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9UNZ2;Q9UNZ2-5	Q9UNZ2;Q9UNZ2-5	-0,7085872520152678	0,7085872520152678	0,002214218797857335	0,01892449096741459	12	Q9UNZ2;Q9UNZ2-5	NSFL1C	NSFL1 cofactor p47;Isoform 3 of NSFL1 cofactor p47	NSF1C_HUMAN	11	-38,80809374280306	0,6119190625719694	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P07093-2;P07093-3	P07093-2;P07093-3	1,2028586226540001	1,2028586226540001	0,0022440271563356953	0,019003139059437818	12	P07093-2;P07093-3	SERPINE2	Isoform 2 of Glia-derived nexin;Isoform 3 of Glia-derived nexin	GDN_HUMAN	21	130,1953390968909	2,301953390968909	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P00749;P00749-2	P00749;P00749-2	1,4204398125523312	1,4204398125523312	0,0023066820886159787	0,019219733436614848	12	P00749;P00749-2	PLAU	Urokinase-type plasminogen activator;Isoform 2 of Urokinase-type plasminogen activator	UROK_HUMAN	20	167,66709812833227	2,6766709812833227	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P62266	P62266	-0,8523696883914232	0,8523696883914232	0,0023140001173874644	0,019259665236955954	12	P62266	RPS23	40S ribosomal protein S23	RS23_HUMAN	4	-44,612577367465256	0,5538742263253474	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O15204;O15204-2	O15204;O15204-2	-0,818411561283842	0,818411561283842	0,0023412225407426117	0,019359805059673222	12	O15204;O15204-2	ADAMDEC1	ADAM DEC1;Isoform 2 of ADAM DEC1	ADEC1_HUMAN	5	-43,293404895445086	0,5670659510455491	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q4J6C6;Q4J6C6-2;Q4J6C6-3;Q4J6C6-4	Q4J6C6;Q4J6C6-2;Q4J6C6-3;Q4J6C6-4	-1,2426859358604119	1,2426859358604119	0,0023619774284248485	0,01943100432197498	11	Q4J6C6;Q4J6C6-2;Q4J6C6-3;Q4J6C6-4	PREPL	Prolyl endopeptidase-like;Isoform 2 of Prolyl endopeptidase-like;Isoform 3 of Prolyl endopeptidase-like;Isoform 4 of Prolyl endopeptidase-like	PPCEL_HUMAN	1	-57,74148241097385	0,42258517589026146	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9NZV1	Q9NZV1	0,7798546313328172	0,7798546313328172	0,002376108518162148	0,019459815845433544	12	Q9NZV1	CRIM1	Cysteine-rich motor neuron 1 protein	CRIM1_HUMAN	14	71,69578602541455	1,7169578602541455	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P63165	P63165	-0,9975969989980972	0,9975969989980972	0,002502684921419212	0,01999172793982832	12	P63165	SUMO1	Small ubiquitin-related modifier 1	SUMO1_HUMAN	3	-49,91664893464481	0,5008335106535519	TLR10_Light	WT_Light	NaN	NaN	NaN
