Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_WO / WT_WO	Q9BQE5	Q9BQE5	0,643309551203949	0,643309551203949	0,0001939600070868325	0,0020838466582719585	12	Q9BQE5	APOL2	Apolipoprotein L2	APOL2_HUMAN	10	56,19080793590532	1,5619080793590532	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P18858;P18858-3	P18858;P18858-3	-0,7319525612018145	0,7319525612018145	0,00019948396826792745	0,0021155078093302864	12	P18858;P18858-3	LIG1	DNA ligase 1;Isoform 3 of DNA ligase 1	DNLI1_HUMAN	17	-39,79115117944462	0,6020884882055538	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96PE3;Q96PE3-2;Q96PE3-3;Q96PE3-4	Q96PE3;Q96PE3-2;Q96PE3-3;Q96PE3-4	1,5975302634929391	1,5975302634929391	0,00019982879488897724	0,0021158442393002003	12	Q96PE3;Q96PE3-2;Q96PE3-3;Q96PE3-4	INPP4A	Inositol polyphosphate-4-phosphatase type I A;Isoform 2 of Inositol polyphosphate-4-phosphatase type I A;Isoform 3 of Inositol polyphosphate-4-phosphatase type I A;Isoform 4 of Inositol polyphosphate-4-phosphatase type I A	INP4A_HUMAN	8	202,62480896173022	3,0262480896173023	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P53801	P53801	0,8818136512595354	0,8818136512595354	0,00020151426459657064	0,0021254845963105205	12	P53801	PTTG1IP	Pituitary tumor-transforming gene 1 protein-interacting protein	PTTG_HUMAN	6	84,26903420497428	1,8426903420497427	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O00462	O00462	0,7851106960410065	0,7851106960410065	0,0002025499881178738	0,0021296072174538674	12	O00462	MANBA	Beta-mannosidase	MANBA_HUMAN	16	72,32245350416262	1,7232245350416262	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9Y2Q3	Q9Y2Q3	0,6540045232150384	0,6540045232150384	0,00020501372476535535	0,0021383618487871457	12	Q9Y2Q3	GSTK1	Glutathione S-transferase kappa 1	GSTK1_HUMAN	11	57,35298241146813	1,5735298241146813	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P08559;P08559-3;P08559-4	P08559;P08559-3;P08559-4	0,5816289251534302	0,5816289251534302	0,00020730505681636367	0,00215339948362759	12	P08559;P08559-3;P08559-4	PDHA1	Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial;Isoform 3 of Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial;Isoform 4 of Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial	ODPA_HUMAN	23	49,65380135156661	1,496538013515666	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P17931	P17931	0,8286327393660177	0,8286327393660177	0,0002114995402203041	0,002180427334499581	12	P17931	LGALS3	Galectin-3	LEG3_HUMAN	8	77,60014251362155	1,7760014251362155	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96GY0	Q96GY0	-0,8813624999398271	0,8813624999398271	0,00021867312532114144	0,002215597978433909	12	Q96GY0	ZC2HC1A	Zinc finger C2HC domain-containing protein 1A	ZC21A_HUMAN	13	-45,71454897556186	0,5428545102443814	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P13674-2	P13674-2	1,8896367375834098	1,8896367375834098	0,00022068089772675527	0,0022191245960682215	12	P13674-2	P4HA1	Isoform 2 of Prolyl 4-hydroxylase subunit alpha-1	P4HA1_HUMAN	3	270,54191266003454	3,7054191266003453	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P51397	P51397	0,8875394947541148	0,8875394947541148	0,0002214786383905238	0,0022191245960682215	12	P51397	DAP	Death-associated protein 1	DAP1_HUMAN	6	85,00182398581484	1,8500182398581484	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P02511	P02511	0,627438134080465	0,627438134080465	0,00022435717995518357	0,00223134811045842	12	P02511	CRYAB	Alpha-crystallin B chain	CRYAB_HUMAN	17	54,48193433057238	1,5448193433057238	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P43234	P43234	1,3414237730816312	1,3414237730816312	0,00022618578624843092	0,0022406956760044673	12	P43234	CTSO	Cathepsin O	CATO_HUMAN	4	153,4012731731512	2,534012731731512	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96B70	Q96B70	0,7189906682333986	0,7189906682333986	0,00022711866884152527	0,002244868759101026	12	Q96B70	LENG9	Leukocyte receptor cluster member 9	LENG9_HUMAN	2	64,60300435270823	1,6460300435270823	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14249	Q14249	0,665712601883489	0,665712601883489	0,00022960940101559836	0,002255664447850912	12	Q14249	ENDOG	Endonuclease G, mitochondrial	NUCG_HUMAN	6	58,63516390718955	1,5863516390718955	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96EY1	Q96EY1	0,8042427698937072	0,8042427698937072	0,00023213733451913984	0,0022704506642388543	12	Q96EY1	DNAJA3	DnaJ homolog subfamily A member 3, mitochondrial	DNJA3_HUMAN	9	74,62290046979247	1,7462290046979247	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q92506	Q92506	0,7920953641290774	0,7920953641290774	0,00023446197740753996	0,0022851488272634035	12	Q92506	HSD17B8	(3R)-3-hydroxyacyl-CoA dehydrogenase	DHB8_HUMAN	4	73,15875875806832	1,7315875875806832	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9H4G0-2	Q9H4G0-2	1,3812866813334854	1,3812866813334854	0,00023878011459107324	0,002303020744015446	12	Q9H4G0-2	EPB41L1	Isoform 2 of Band 4.1-like protein 1	E41L1_HUMAN	9	160,5005974589926	2,605005974589926	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9BSQ5;Q9BSQ5-2;Q9BSQ5-3;Q9BSQ5-4	Q9BSQ5;Q9BSQ5-2;Q9BSQ5-3;Q9BSQ5-4	0,7114947659775646	0,7114947659775646	0,00023976168674472143	0,002307417109076498	12	Q9BSQ5;Q9BSQ5-2;Q9BSQ5-3;Q9BSQ5-4	CCM2	Cerebral cavernous malformations 2 protein;Isoform 2 of Cerebral cavernous malformations 2 protein;Isoform 3 of Cerebral cavernous malformations 2 protein;Isoform 4 of Cerebral cavernous malformations 2 protein	CCM2_HUMAN	3	63,74998403326835	1,6374998403326835	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q969E2;Q969E2-2	Q969E2;Q969E2-2	0,7621687818622535	0,7621687818622535	0,0002420953242984257	0,0023205052640208907	12	Q969E2;Q969E2-2	SCAMP4	Secretory carrier-associated membrane protein 4;Isoform 2 of Secretory carrier-associated membrane protein 4	SCAM4_HUMAN	2	69,60383383249193	1,6960383383249193	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O43159	O43159	-0,6649942743635133	0,6649942743635133	0,0002468467645283269	0,002336671537682298	12	O43159	RRP8	Ribosomal RNA-processing protein 8	RRP8_HUMAN	7	-36,93087925596048	0,6306912074403952	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O75306	O75306	0,6571331882553739	0,6571331882553739	0,00024749760058419463	0,0023381802074359855	12	O75306	NDUFS2	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	NDUS2_HUMAN	20	57,694592356392114	1,5769459235639212	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q6P4R8;Q6P4R8-3	Q6P4R8;Q6P4R8-3	1,673475967643425	1,673475967643425	0,0002479273526726987	0,0023384004379875746	12	Q6P4R8;Q6P4R8-3	NFRKB	Nuclear factor related to kappa-B-binding protein;Isoform 3 of Nuclear factor related to kappa-B-binding protein	NFRKB_HUMAN	6	218,98221047537461	3,189822104753746	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O95810	O95810	0,7417476605132467	0,7417476605132467	0,00024875156333666965	0,002342542588492141	12	O95810	CAVIN2	Caveolae-associated protein 2	CAVN2_HUMAN	12	67,2200292363915	1,672200292363915	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14683	Q14683	-0,6276805334468318	0,6276805334468318	0,00026484851246718044	0,00241218804322008	12	Q14683	SMC1A	Structural maintenance of chromosomes protein 1A	SMC1A_HUMAN	71	-35,27838708069109	0,6472161291930891	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9H469	Q9H469	0,795819032172662	0,795819032172662	0,00026585717190119655	0,0024157843828359177	12	Q9H469	FBXL15	F-box/LRR-repeat protein 15	FXL15_HUMAN	3	73,60626744607255	1,7360626744607255	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NWZ8	Q9NWZ8	0,9010713698523461	0,9010713698523461	0,0002669737968580375	0,0024191262021732896	12	Q9NWZ8	GEMIN8	Gem-associated protein 8	GEMI8_HUMAN	2	86,74522700581807	1,8674522700581806	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UGC7;Q9UGC7-2;Q9UGC7-3;Q9UGC7-4	Q9UGC7;Q9UGC7-2;Q9UGC7-3;Q9UGC7-4	0,6068206264214677	0,6068206264214677	0,0002685455822167813	0,0024279438628331124	11	Q9UGC7;Q9UGC7-2;Q9UGC7-3;Q9UGC7-4	MTRF1L	Peptide chain release factor 1-like, mitochondrial;Isoform 2 of Peptide chain release factor 1-like, mitochondrial;Isoform 3 of Peptide chain release factor 1-like, mitochondrial;Isoform 4 of Peptide chain release factor 1-like, mitochondrial	RF1ML_HUMAN	2	52,289938236389546	1,5228993823638954	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q3SY69	Q3SY69	0,7609676628765819	0,7609676628765819	0,00027230221910387	0,0024393485285487087	12	Q3SY69	ALDH1L2	Mitochondrial 10-formyltetrahydrofolate dehydrogenase	AL1L2_HUMAN	48	69,46268854455305	1,6946268854455304	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P49736	P49736	-0,6023024287364233	0,6023024287364233	0,00027666663310811835	0,0024592281586193567	12	P49736	MCM2	DNA replication licensing factor MCM2	MCM2_HUMAN	33	-34,12981207180311	0,6587018792819689	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96DZ1	Q96DZ1	0,8011751788803203	0,8011751788803203	0,00028485279043238707	0,0025056312383993115	12	Q96DZ1	ERLEC1	Endoplasmic reticulum lectin 1	ERLEC_HUMAN	17	74,2519956484039	1,742519956484039	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96A26	Q96A26	1,287112946697217	1,287112946697217	0,0002973784855382099	0,0025549000424228913	12	Q96A26	FAM162A	Protein FAM162A	F162A_HUMAN	7	144,0392068151156	2,440392068151156	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P56181	P56181	1,0060164537123713	1,0060164537123713	0,00030241735572728804	0,0025808026576784725	10	P56181	NDUFV3	NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial	NDUV3_HUMAN	1	100,83579913576028	2,008357991357603	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14241	Q14241	-0,8841693978578752	0,8841693978578752	0,00031020930252803304	0,0026195780321048847	12	Q14241	ELOA	Elongin-A	ELOA1_HUMAN	15	-45,820063711927325	0,5417993628807267	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NUQ6	Q9NUQ6	-0,762187966080139	0,762187966080139	0,0003219940334046238	0,002672891555794959	12	Q9NUQ6	SPATS2L	SPATS2-like protein	SPS2L_HUMAN	22	-41,039852696401745	0,5896014730359825	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P42126	P42126	0,8867122203272677	0,8867122203272677	0,00032670620941593686	0,002685078172489075	12	P42126	ECI1	Enoyl-CoA delta isomerase 1, mitochondrial	ECI1_HUMAN	10	84,89577010641311	1,8489577010641312	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q99543	Q99543	-0,822743634828358	0,822743634828358	0,00032704621411052255	0,002685078172489075	12	Q99543	DNAJC2	DnaJ homolog subfamily C member 2	DNJC2_HUMAN	19	-43,46342605522605	0,5653657394477395	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P04632	P04632	0,6218203031924084	0,6218203031924084	0,00033159814846851597	0,0026985853215280723	12	P04632	CAPNS1	Calpain small subunit 1	CPNS1_HUMAN	18	53,88155389989524	1,5388155389989524	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14651	Q14651	0,6838669703426549	0,6838669703426549	0,00033090114823498205	0,0026985853215280723	12	Q14651	PLS1	Plastin-1	PLSI_HUMAN	7	60,643985825964975	1,6064398582596497	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8N5H3;Q8N5H3-1;Q8N5H3-4	Q8N5H3;Q8N5H3-1;Q8N5H3-4	0,6916779615497909	0,6916779615497909	0,0003319176558195395	0,002698846493836054	12	Q8N5H3;Q8N5H3-1;Q8N5H3-4	FAM89B	Leucine repeat adapter protein 25;Isoform 1 of Leucine repeat adapter protein 25;Isoform 4 of Leucine repeat adapter protein 25	LRA25_HUMAN	2	61,51609786723631	1,615160978672363	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q99459	Q99459	-0,5829395006974785	0,5829395006974785	0,00033631511528565944	0,0027208858984943776	12	Q99459	CDC5L	Cell division cycle 5-like protein	CDC5L_HUMAN	35	-33,23978530957705	0,6676021469042295	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9HC52	Q9HC52	-0,8461674306277208	0,8461674306277208	0,0003380250609902631	0,002729740843008306	12	Q9HC52	CBX8	Chromobox protein homolog 8	CBX8_HUMAN	6	-44,373949974740654	0,5562605002525934	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14980;Q14980-2	Q14980;Q14980-2	-0,604381622138959	0,604381622138959	0,0003382640993491204	0,0027304284124895785	12	Q14980;Q14980-2	NUMA1	Nuclear mitotic apparatus protein 1;Isoform 2 of Nuclear mitotic apparatus protein 1	NUMA1_HUMAN	112	-34,224674959282616	0,6577532504071738	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14562	Q14562	-0,587716475377209	0,587716475377209	0,00035179668031149706	0,002779773116653065	12	Q14562	DHX8	ATP-dependent RNA helicase DHX8	DHX8_HUMAN	14	-33,460472597246415	0,6653952740275358	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P15289	P15289	0,6831561138532958	0,6831561138532958	0,0003537581589282225	0,0027895010025353437	12	P15289	ARSA	Arylsulfatase A	ARSA_HUMAN	10	60,56485150604083	1,6056485150604083	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q7Z6E9;Q7Z6E9-2	Q7Z6E9;Q7Z6E9-2	-0,6131692555051965	0,6131692555051965	0,0003572098023453673	0,0027994691340157596	12	Q7Z6E9;Q7Z6E9-2	RBBP6	E3 ubiquitin-protein ligase RBBP6;Isoform 2 of E3 ubiquitin-protein ligase RBBP6	RBBP6_HUMAN	17	-34,62410285641057	0,6537589714358942	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P56556	P56556	0,5816688028962672	0,5816688028962672	0,00036434403162767694	0,002825430358862768	12	P56556	NDUFA6	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6	NDUA6_HUMAN	2	49,65793801116249	1,496579380111625	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9BV79	Q9BV79	0,623516316771206	0,623516316771206	0,00036435148365464087	0,002825430358862768	12	Q9BV79	MECR	Enoyl-[acyl-carrier-protein] reductase, mitochondrial	MECR_HUMAN	11	54,06256143307584	1,5406256143307584	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P33993	P33993	-0,6960979068047328	0,6960979068047328	0,00036612316534546946	0,0028376016487562505	12	P33993	MCM7	DNA replication licensing factor MCM7	MCM7_HUMAN	28	-38,2760586202578	0,617239413797422	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q99547	Q99547	-0,5956801549102507	0,5956801549102507	0,0003783084268525953	0,0028840299732015226	12	Q99547	MPHOSPH6	M-phase phosphoprotein 6	MPH6_HUMAN	7	-33,82675904157064	0,6617324095842936	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P51805	P51805	0,9018762353999171	0,9018762353999171	0,0003797548841410793	0,002887796633125467	12	P51805	PLXNA3	Plexin-A3	PLXA3_HUMAN	8	86,849439420584	1,86849439420584	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O95707	O95707	1,3278639881150152	1,3278639881150152	0,00038736516652731546	0,002920646911642258	12	O95707	POP4	Ribonuclease P protein subunit p29	RPP29_HUMAN	4	151,0307309038124	2,510307309038124	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P01033	P01033	1,4189126364208853	1,4189126364208853	0,0003930851492985682	0,002942665282217383	12	P01033	TIMP1	Metalloproteinase inhibitor 1	TIMP1_HUMAN	5	167,3839069394165	2,673839069394165	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96TC7	Q96TC7	0,9380014861025435	0,9380014861025435	0,0003934219942464889	0,002943944758296586	12	Q96TC7	RMDN3	Regulator of microtubule dynamics protein 3	RMD3_HUMAN	8	91,58724099611494	1,9158724099611495	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P45880	P45880	0,6939325919163921	0,6939325919163921	0,0003938596716450306	0,0029450222354848237	12	P45880	VDAC2	Voltage-dependent anion-selective channel protein 2	VDAC2_HUMAN	16	61,768711059304174	1,6176871105930417	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9GZN8;Q9GZN8-2	Q9GZN8;Q9GZN8-2	0,9765536290154022	0,9765536290154022	0,0003940678877075924	0,002945051585386733	12	Q9GZN8;Q9GZN8-2	C20orf27	UPF0687 protein C20orf27;Isoform 2 of UPF0687 protein C20orf27	CT027_HUMAN	5	96,77591236459098	1,9677591236459098	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8NEJ9;Q8NEJ9-2	Q8NEJ9;Q8NEJ9-2	-0,9927984923837261	0,9927984923837261	0,0004038733049916439	0,002983859463650334	12	Q8NEJ9;Q8NEJ9-2	NGDN	Neuroguidin;Isoform 2 of Neuroguidin	NGDN_HUMAN	7	-49,749790799319186	0,5025020920068082	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O94925-3	O94925-3	1,4367279051483406	1,4367279051483406	0,0004045177255678055	0,00298448388609647	12	O94925-3	GLS	Isoform 3 of Glutaminase kidney isoform, mitochondrial	GLSK_HUMAN	1	170,7061953254955	2,707061953254955	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q13111;Q13111-2;Q13111-3	Q13111;Q13111-2;Q13111-3	-1,294673843274605	1,294673843274605	0,0004081643327005561	0,002992862528676731	12	Q13111;Q13111-2;Q13111-3	CHAF1A	Chromatin assembly factor 1 subunit A;Isoform 2 of Chromatin assembly factor 1 subunit A;Isoform 3 of Chromatin assembly factor 1 subunit A	CAF1A_HUMAN	1	-59,237168980164945	0,40762831019835055	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P08294	P08294	1,5670078821623419	1,5670078821623419	0,00041785846766097273	0,003026914626251259	12	P08294	SOD3	Extracellular superoxide dismutase [Cu-Zn]	SODE_HUMAN	3	196,2895783773397	2,962895783773397	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8TDY8	Q8TDY8	0,6121224365190742	0,6121224365190742	0,0004187020690431755	0,00302992111251685	12	Q8TDY8	IGDCC4	Immunoglobulin superfamily DCC subclass member 4	IGDC4_HUMAN	1	52,85062342780411	1,528506234278041	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NUQ7	Q9NUQ7	0,6071817956452349	0,6071817956452349	0,0004209736972927647	0,003033760838641265	12	Q9NUQ7	UFSP2	Ufm1-specific protease 2	UFSP2_HUMAN	13	52,328067794297084	1,5232806779429708	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P04040	P04040	0,6636389887376701	0,6636389887376701	0,0004253851360574907	0,0030603897603729145	12	P04040	CAT	Catalase	CATA_HUMAN	27	58,40731833790649	1,5840731833790649	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q92947	Q92947	0,6770646469030022	0,6770646469030022	0,0004255428665787386	0,0030603897603729145	12	Q92947	GCDH	Glutaryl-CoA dehydrogenase, mitochondrial	GCDH_HUMAN	9	59,88833047705198	1,5988833047705198	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P84157	P84157	0,7017966138203104	0,7017966138203104	0,00043072755409318046	0,003081438816419842	12	P84157	MXRA7	Matrix-remodeling-associated protein 7	MXRA7_HUMAN	7	62,65290776311039	1,6265290776311039	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	A0JLT2;A0JLT2-2	A0JLT2;A0JLT2-2	1,662102015589385	1,662102015589385	0,0004639757299593518	0,0032256494517785344	12	A0JLT2;A0JLT2-2	MED19	Mediator of RNA polymerase II transcription subunit 19;Isoform 2 of Mediator of RNA polymerase II transcription subunit 19	MED19_HUMAN	4	216,4772983681524	3,164772983681524	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14676;Q14676-2	Q14676;Q14676-2	-1,0891288804358248	1,0891288804358248	0,0004638956963245378	0,0032256494517785344	12	Q14676;Q14676-2	MDC1	Mediator of DNA damage checkpoint protein 1;Isoform 2 of Mediator of DNA damage checkpoint protein 1	MDC1_HUMAN	20	-52,995489121281516	0,4700451087871848	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O00534	O00534	-1,028237954735495	1,028237954735495	0,00047094793692786747	0,0032486618572994653	12	O00534	VWA5A	von Willebrand factor A domain-containing protein 5A	VMA5A_HUMAN	13	-50,96913750297174	0,4903086249702826	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9BXY0	Q9BXY0	0,5896084991126573	0,5896084991126573	0,0004748966060942206	0,003261949510384693	12	Q9BXY0	MAK16	Protein MAK16 homolog	MAK16_HUMAN	7	50,48383274272368	1,5048383274272368	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8N6Y2	Q8N6Y2	0,6846982396594695	0,6846982396594695	0,0004783531328811625	0,0032730201633542557	12	Q8N6Y2	LRRC17	Leucine-rich repeat-containing protein 17	LRC17_HUMAN	8	60,736574274552304	1,607365742745523	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q709F0	Q709F0	0,7293250023116642	0,7293250023116642	0,00048008948030425357	0,003277801886118048	12	Q709F0	ACAD11	Acyl-CoA dehydrogenase family member 11	ACD11_HUMAN	12	65,78632411186646	1,6578632411186647	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q969M7;Q969M7-2;Q969M7-3	Q969M7;Q969M7-2;Q969M7-3	0,6368376632560441	0,6368376632560441	0,00048645348511331364	0,0033036045705624193	12	Q969M7;Q969M7-2;Q969M7-3	UBE2F	NEDD8-conjugating enzyme UBE2F;Isoform 2 of NEDD8-conjugating enzyme UBE2F;Isoform 3 of NEDD8-conjugating enzyme UBE2F	UBE2F_HUMAN	3	55,49170975857567	1,5549170975857567	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P60903	P60903	1,2298898169996553	1,2298898169996553	0,0005020711278350147	0,0033664950680456656	12	P60903	S100A10	Protein S100-A10	S10AA_HUMAN	7	134,54907593728623	2,345490759372862	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P51571	P51571	0,7396350277479291	0,7396350277479291	0,000504610453640313	0,003375866767905895	12	P51571	SSR4	Translocon-associated protein subunit delta	SSRD_HUMAN	6	66,97533720689495	1,6697533720689495	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q13428-7	Q13428-7	-0,7107896216480155	0,7107896216480155	0,000506484511778414	0,003383301283122222	12	Q13428-7	TCOF1	Isoform 7 of Treacle protein	TCOF_HUMAN	2	-38,901435980135126	0,6109856401986488	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P31629	P31629	0,6903072151588959	0,6903072151588959	0,0005074129118811815	0,0033844059709007227	12	P31629	HIVEP2	Transcription factor HIVEP2	ZEP2_HUMAN	7	61,362709620163656	1,6136270962016366	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	A8MXV4	A8MXV4	0,8753600818591051	0,8753600818591051	0,0005112277327159343	0,003397241838847833	12	A8MXV4	NUDT19	Nucleoside diphosphate-linked moiety X motif 19	NUD19_HUMAN	13	83,44658931135763	1,8344658931135762	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O43676	O43676	0,8953237802141004	0,8953237802141004	0,0005133089785074962	0,003397241838847833	12	O43676	NDUFB3	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3	NDUB3_HUMAN	4	86,00272793665746	1,8600272793665746	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q7Z333;Q7Z333-3;Q7Z333-4	Q7Z333;Q7Z333-3;Q7Z333-4	-1,6093918734855934	1,6093918734855934	0,0005125854844298132	0,003397241838847833	12	Q7Z333;Q7Z333-3;Q7Z333-4	SETX	Probable helicase senataxin;Isoform 3 of Probable helicase senataxin;Isoform 4 of Probable helicase senataxin	SETX_HUMAN	4	-67,22635302843656	0,3277364697156344	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	A0A0U1RRL7	A0A0U1RRL7	1,3732030913318236	1,3732030913318236	0,0005159835309766272	0,003407857543524539	12	A0A0U1RRL7	MMP24OS	Protein MMP24OS	MMPOS_HUMAN	2	159,04506354364466	2,5904506354364467	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q5EG05;Q5EG05-2	Q5EG05;Q5EG05-2	0,8394249533360296	0,8394249533360296	0,0005182501837674104	0,003409241620652704	12	Q5EG05;Q5EG05-2	CARD16	Caspase recruitment domain-containing protein 16;Isoform 2 of Caspase recruitment domain-containing protein 16	CAR16_HUMAN	2	78,93367844153826	1,7893367844153827	TLR10_WO	WT_WO	NaN	NaN	NaN
